"writer","date","comment"
"raeyn","2022.06.09","알츠하이머를 앓고 있는 이들에게 건네는 위로로서 정말 최선이었을까?"
"경자인","2022.06.09","치매는 공포다 공포 공감"
"션슌맘","2022.06.09","환자 본인보다, 가족들 슬픔 생각하면 가슴 찢어짐..."
"똠방각하","2022.06.09","현실이라 생각하니 한층 더 슬픔ㅠㅠ"
"푸우후","2022.06.09","너무 슬퍼요ㅜ 울면서 봤네요ㅠㅜ"
"sorksnfrnrp","2022.06.09","배우들의 열연에 나의 눈동자도 열연을..."
"de**avity14","2022.06.09","기억이 없는데 그게 어떻게 사람이야"
"닝기트","2022.06.09","그래도 곁에 있어서 다행이다...ㅠㅠ"
"muraych","2022.06.09","서현진 배우는 앞으로도 쭉 흥해랏"
"ki**s0253","2022.06.09","카시오페아 카시오페아"
"테디나키티","2022.06.09","연기가 정말 좋았습니다. 내용도 괜찮습니다"
"ri**yman310","2022.06.09","서로 의지할 수 있는 가족의 존재가 얼마나 소중한지 가르쳐 줍니다. 이런 영화가 더 흥했으면…"
"si**aa1","2022.06.09","너무 어렵게 풀어갔어요"
"happy","2022.06.09","기억이라는 이야기를 어렵게 풀었다"
"영화좋아","2022.06.09","좋은영화 잘 보았습니다  좋았네요"
"폴고갱","2022.06.09","감동적이고 좋았습니다"
"dhakflwm","2022.06.09","""오직"" 서현진만 빛난다"
"쿵쿵쿵쿵","2022.06.09","가슴속에서 뜨거운 눈물이 흘렀다"
"go**12","2022.06.09","아차~  이런 못밨습니다.ㅁㅇ"
"永野芽郁","2022.06.09","재미있게 잘 보았습니다"
"sa**ki0823","2022.06.09","잘 보았습니다 잘 보았습니다 잘 보았습니다"
"lackee","2022.06.09","언제나 치매에 관련된 영화는 공포스럽다"
"cookiecookie","2022.06.09","영화가 너무 슬펐어요ㅠㅠ"
"xi**ix123","2022.06.09","영화도 슬픈데 현실에서 많이보이는 병이라서 안타까웠습니다"
"ss**ge7979","2022.06.09","좋았어요~^^!!!"
"이누이 세이슈","2022.06.09","영화의 의도를 알겠어요."
"김무열","2022.06.09","너무 슬퍼서 펑펑 울다가 나왔어요"
"한마슈지","2022.06.09","좋은영화예요!!!ㅎㅎ"
"사노 만지로","2022.06.09","살짝 아쉽지만 감동적입니다"
"조 인성","2022.06.09","서현진 배우의 연기력이 좋아요"
"구교환","2022.06.09","카시오페아 잘봤습니다"
"부하곰티","2022.06.09","흠~좀 별로였어요;;;"
"ㅇㅇ","2022.06.09","영화 재밌고 좋았어요!"
"ca**3289","2022.06.09","잘 봤음. 연기 좋았음."
"가혀니","2022.06.09","스토리가 탄탄하진 않았지만 배우분들이 연기를 잘하셔서 울면서 봤습니다ㅠㅠ 연기 짱이었어요…:\)"
"ga**enki","2022.06.09","감정과잉 각본 연출 모두 아쉽네요."
"il**emovie9","2022.06.09","서현진 연기 날라다닙니다 영화도 억지눈물도 안짜내고 담담해요"
"bh**574","2022.06.09","서현진 배우의 연기력에 감탄을!!"
"장숑장숑","2022.06.09","알츠하이머 소재의 영화들이 많지만 안성기, 서현진 배우의 탄탄한 연기에 아역배우의 빛나는 활약이 더해져 오래 기억에 남을 것 같다"
"신화창조","2022.06.09","연기 잘 하시는 배우분들..."
"엣지","2022.06.08","슬프고 감동적인...ㅠㅠ"
"지현0ㅣ","2022.06.08","서현진 연기 미쳤어 .."
"vk**oddl","2022.06.08","함께하는 것, 곁을 지키는 것만큼 숭고한 것이 또 있을까"
"nobis","2022.06.08","뜻하지않은 병 이겨냅시다"
"노노노215","2022.06.08","두배우의 연기가 아쉬운 스토리를 커버함"
"주황주황","2022.06.08","멀지 않은 미래에 일어날ㅠ"
"jw**e5","2022.06.08","잘 봤습니다 ~~!!!"
"이름없는","2022.06.08","연기진심개잘함ㅜㅜㅜㅜ"
"서광원","2022.06.08","영화 너무 좋아요. 많이 울었습니다."
"미스틱로즈","2022.06.08","마음이 아픈 남의일같지  않은 이야기"
"럭키가이","2022.06.08","보고 또봐도 너무 좋아요"
"ks**85800","2022.06.08","마음이 아파요
짠하기도하고"
"twinkle☆","2022.06.08","알츠하이머 환자의 병이 심화되어 가는 과정과 가족의 고통, 범죄의 위험에 까지 노출 되어 점층적으로 일상이 완전히 무너져 내리는 걸 보고 같이 무섭고 슬펐다. 이미 누군가에겐 현실에서 일어나고 있는 일들이라 더 더욱.."
"as**233","2022.06.08","둘의 연기력으로 끝났다.. 하염없이 울고 나옴"
"영화광창희","2022.06.08","초록이 치매 정말 무섭네요 서현진배우의 연기 좋네요"
"lo**sch47","2022.06.08","서현진배우의 알츠하이머 환자연기가 너무 리얼하네요"
"cinemav","2022.06.08","괜찮았던 영화. 한번더 생각하게 하는"
"se**ralin2","2022.06.08","좋은영화 잘보았습니다"
"se**ice74","2022.06.08","괜찮은 영화 재밌게 봤어요"
"카사블랑카","2022.06.08","영화가 주는 그 슬픔과 감동이,,,"
"승인욕구몬스터","2022.06.08","너무 슬프고 무서운 병.."
"ja**sh244","2022.06.08","부녀사이 그리고 모녀사이 
그냥 눈물이 난다 ㅠ"
"네오룸펜","2022.06.08","우리 엄마 이렇게 보니 너무 이쁘다 ㅠㅠ
천재배우 주예림양 화이팅!!"
"아름사진관","2022.06.08","세상에서 가장 무서운 질병을 보편의 아름다움으로 풀어낸 영화."
"f.k.f","2022.06.08","나쁘진 않았으니 그냥 착한 것 외에 남는 건 없는 영화"
"명수~","2022.06.08","무난한 이야기 였어요~^^"
"LastOne","2022.06.08","알츠하이머 너무 무서워요."
"오잔나17","2022.06.08","올해 처음으로 중간에 나온 영화. 장면, 대사 하나 하나가 20세기 영화처럼 진부했다."
"미야와키사쿠라","2022.06.08","재미있게 잘 보았습니다"
"jw**n0413","2022.06.08","잘봤읍니다 ㅎㅋㅎㅋㅋ"
"qkqjwjdd","2022.06.08","잔잔하니 볼만했어요,^^"
"placebo","2022.06.08","카시오페아처럼 가장 밝게 이끌어줄 가족..."
"ki**j2116","2022.06.08","재밌읍니다재밌읍니다"
"ma**ahn","2022.06.08","잔잔한 내용이지만 배우들의 연기가 최고입니다."
"하늘낭자♥","2022.06.08","슬펐습니다ㅠ흐윽흐윽"
"러블리민트","2022.06.08","젊은 나이에 나도 치매가 걸리면 어떻게 될까? 두려움과 걱정으로 봤다.ㅠ"
"kn2426","2022.06.08","잘봤어요 연기가 감동적입니다.."
"알로에91","2022.06.08","예고 영화소개프로에서 잼게보였는데..
재밌었겠죠"
"ih**91","2022.06.08","쥐어짜기식 눈물 영화 별로임"
"GuessWho","2022.06.08","2022.06.07 카시오페아 B/B"
"아카시아","2022.06.08","연기도... 연출도 ... 모두 좋았습니다."
"bijnvnwpdm","2022.06.08","재미또다른하나의의미"
"광양역.","2022.06.08","저는 안성기 님을, 아내는 서현진 님 때문에 본 건데 러닝타임에 계속 울었네요. 아버지와 딸을 개인적으로 집중하며 보니 연기가 엄청나더군요. 특히 서현진 님은 배역을 연구 많이 하신  게 아닌가 할 정도였습니다. 장면 하나하나에 빨려 들어가 엔딩 크레디트 올라오는 순간 일어나질 못했습니다."
"ep**tection","2022.06.08","ㅈㄱㅊㅇㅅㄷㅅㅎ라."
"쿠로미님","2022.06.08","감사합니다 잘받았습니다"
"StylisHY","2022.06.08","병이란 게, 참 야속하다."
"ahhyeon","2022.06.08","서현진님 연기 잘하시는 거 다시 한 번 더 깨닫게 되는 영화였어요."
"shiny0512","2022.06.08","아역배우 주예림양과 서현진님의 연기가 좋았어요~ 눈물이 흐를 정도는 아니지만 잔잔하게 마음속 파동을 일으킵니다~"
"pc**563","2022.06.08","서현진님 연기 최고였습니다."
"ks**ng","2022.06.08","배우들의 열연이 공감을 일으켜요"
"prime","2022.06.08","안성기가 인상깊었음 인간적인 미가 느껴지기도"
"주니","2022.06.08","현실적인내용에 배우들도 연기가 좋아 좋은시간이었네요"
"흐림뒤맑음","2022.06.08","좋았어요 좋았어요 좋았어요"
"라라라","2022.06.08","좋았어요 좋았어요 좋았어요"
"do**ga1004","2022.06.08","치매와 가족에 대해 깊게 생각하게 만드는 영화"
"jm**yung1","2022.06.08","남의 얘기가 아닌 우리의 얘기지요"
"배우우준혁","2022.06.08","역시 믿고보는 배우들입니다! 잘봤어요~"
"쿠팡죠아","2022.06.08","이 영화를 보고 치매에 대해 좀 더 생각을 갖게 되었습니다. 
이 영화 무조건 한번을 꼭 봐주세요 라고 말하고 싶습니다.
특히 젊은 사람들 한해서는 무조건으로 말이죠..ㅠ"
"mj**n15","2022.06.08","정말 공감되고 감동적인 영화
중반이후 튀는 전개가 한두개 있으나 
서현진 안성기 주예림 세 배우의 열연으로 영화를 이끌어간다
초반의 과장된 듯한 서현진의 연기가 감정기복이 심한 환자들의 증상을 드러낸 것임을 알고본다면 연기에 대한 위화감이 줄어들것이다"
"yama0417","2022.06.08","카시오페아란 별자리같은 영화"
"sleepless0401","2022.06.08","잔잔하니 좋았어요 서현진배우의 연기가 굿"
"뿡야뿡요","2022.06.08","뛰어난 스토리는 아니지만 스테디한주제는 역시... 누눔ㄹ 줄줄"
"adAstra","2022.06.08","모두에게 카시오페아는 필요하다 요즘 참 공감되는 내용입니다 잘봤어요"
"제이제이","2022.06.08","서현진의 연기력이 정말 미쳤네요"
"ne**ype34","2022.06.08","이야기도 좋았지만, 무엇보다 안성기의 딸을 보는 연기가 너무 훌륭했습니다. 너무 어둡지만은 않아 다행이긴한데, 실제로 어떨지 생각할 거리를 남겨주네요."
"사용닉네임","2022.06.08","눈물이 없는줄 알았는데.... 눈물이 핑 돌았네요"
"dj**009","2022.06.08","꼭 봐야할 영화인데 대구 시내 소재 영화관에서 왜 상영을 안하나요?"
"bo**kim25","2022.06.08","마음이 많이 아픕니다!!"
"sa**185","2022.06.08","아름다운 가족 영화네요. 슬픕니다."
"sa**002","2022.06.08","가슴 아픈 영화네요. 잘 봤습니다."
"뎡긔","2022.06.08","서프라이즈로봄. 쏘쏘"
"misoyo0601","2022.06.08","재미있었습니다 😄😄😄😄"
"baeum","2022.06.08","배우들의 연기가 너무좋네요.."
"kkk17","2022.06.08","긴 여운이 남았습니다.."
"가식걸","2022.06.08","연기에 맘이 찡긋찡긋.."
"지금이야♡","2022.06.08","알츠하이머로 인한 가족의 고통을  그려낸 영화
서현진 × 안성기님  연기는.. 보는 내내 가슴이 먹먹했다
서현진님  스크린  첫 주연작인 만큼 기대가  컸는데 
역시  역시나  믿고보는  배우다!"
"ju**ice21h","2022.06.08","두 배우의 연기력에 몰입하게 되네요"
"mo**ky96","2022.06.08","카시오페아를 따라서.."
"용인시수지구 토종꿀주먹","2022.06.08","서현진 짱짱이 연기 좋았습니다."
"카태","2022.06.08","연기력이야 뭐.. 잘 봤습니다 ^^"
"le**l01128","2022.06.08","너무 재미있었어요. 연기 구멍이 하나도 없다ㅠㅠ
엄청 울었네요"
"김뱅애","2022.06.08","먹먹했어요 너무 현실적이라 무서웠음..."
"we**42002","2022.06.08","두배우의 연기가 너무 좋앗어요 ㅠㅠ"
"re**pplezz","2022.06.08","역시 연기는 서현진 서현진 쵝오"
"he**ang84","2022.06.08","배우들 연기가 괜찮아서 볼만했음 스토리는 맘에 안드는것도 좀 있었음"
"병따개님","2022.06.08","감동적이었어요 카시오페아"
"곰므다라이","2022.06.08","영화 자체는 그냥 그런데... 상황이 너무 속상하고 안타까워서 눈물이 났어요."
"ad**y106","2022.06.08","치매는 누구나 걸릴 수 있기 때문에 더 현실적이여서, 나의 미래를 생각하게 되는 영화. 안성기배우와 주연배우들의 연기가 좋았어요!"
"dh**em2002","2022.06.08","기대 보다도 더 좋았어요."
"sk**sss","2022.06.08","배우분들의 연기가 정말 좋았어요."
"dc**6079","2022.06.08","생각 보다 볼만 하네요."
"su**acho","2022.06.08","감정적으로 끝까지 가는 스토리가 아쉬웠어요"
"ymkwon","2022.06.08","부녀간의 상황과 감정에 충실한 이야기."
"당신의 생일은","2022.06.08","많은. 생각이 들었어요"
"yy**8010","2022.06.08","알츠하이머 정말 별로에요."
"♥REJ♥","2022.06.08","진호진호진호진호진호.."
"wo**s18","2022.06.08","가족이랑 봤으면 눈물나왔을수도 있었을텐데 혼자봤어요"
"tj**ls6209","2022.06.08","연기를 잘해서 더 슬프네요"
"hannaya","2022.06.08","배우님들 연기가 정말 좋았어요!"
"라씨에이","2022.06.08","8.7/내가나일수없는,내가나를통제할수없게되는,나의소중한모든것들을잊고,또잃어야만하는,아득하게무시무시하고끔찍하며두려움에몸서리치게되는.그리고이지독한새삼스러움에무려젊음을갖다붙이니더더욱
안성기명불허전,서현진이정도였나그저감탄"
"양옹","2022.06.08","카시오페아 좋았어요 ~~~"
"na**i88","2022.06.08","너무 너무 슬펐네요 ㅠㅠ"
"오옹이옹","2022.06.08","잘 봤습니다...^^"
"라무네스","2022.06.08","보기 어려운 이야기 였다 ㅠ"
"30**rry","2022.06.08","영화가 끝나도 여운이 오래가네요"
"pi**2091","2022.06.08","감정이입하면서 잘 봤습니다"
"구로밋","2022.06.08","초로기 치매 이야기 마음이 너무 아려요. 그래도 결말이 나쁘지 않은 영화였어요!"
"ya**dt","2022.06.08","중요한건 잊혀지지 않는다"
"in**ano","2022.06.08","배우들의 연기가 좋았습니다"
"조울증마녀","2022.06.08","재미있게 괸람했습니다"
"fi**it22","2022.06.08","그럭저럭 무난하게 봤어요"
"조울증마법사","2022.06.08","재미있게 관람했습니다"
"강아지는귀엽다","2022.06.08","감동적이고 스토리가 완성도 높아서 좋았습니다"
"s9**2033","2022.06.08","진짜 감동적인 영화네요.
배우들의 연기도 최고였어요"
"sw**tness99","2022.06.08","볼만합니다 조아요 조아요"
"sa**i1975","2022.06.08","조아요 조아요 잘봤어요"
"블라츠코비츠 K.S.M.","2022.06.08","현실적인 소재를 적나라하게 다룬 영화"
"나는왜","2022.06.08","수건을 적시게하는 슬픈 영화"
"내비도","2022.06.08","누구도 피해갈 수 없는 인생 마지막이 치매만은 안거렸으면 좋겠네요.
여주 연기 너무 잘하네요."
"니 차두 기아","2022.06.08","치매가 이렇게 무섭다고 합니다. 본인은 물론 주위사람 삶까지 파괴한다고 합니다. 매년 늘어나는 치매환자, 빨리 치료제가 나오길 바랍니다. 서현진 배우님이 연기를 너무 잘해서 너무 슬픔니다. 몰입하면 웁니다. 하지만 몰입을 안할 수 없습니다. 어렵고 힘들때 가족밖에 없습니다."
"아동소빠","2022.06.08","재미있게 잘봤습니다 요즘 무료로 영화자주 보게되네요^^"
"사아","2022.06.08","너무너무 아프고 아팠다.
생각을 저격당하는 대사들이 깊이 마음을 찔렀다
연기 너무잘하고 근데 드라마오수재랑 너무겹치기도."
"알리타22","2022.06.08","배우들의 연기에 만족하지만 연출에 대한 아쉬움이 존재."
"my**in0","2022.06.08","서현진의 연기에 놀라지만 너무 현실적이라 부담스럽다."
"알리타21","2022.06.08","현실적인 젊은 치매 연기에 안정적인 배우 연기들."
"영화입문자","2022.06.08","뻔한데 뻔하지 않은 척 하고픈 과욕"
"hw**315","2022.06.08","좋아요 좋아요 좋아요 좋아요 좋아요 좋아요"
"23**nks","2022.06.08","soso한영화였음!"
"리영화","2022.06.08","뭔가 뻔하지만 슬픔 ㅠㅠ"
"아쿠아피쉬","2022.06.08","스트레스는 만병의 근원..."
"박측천","2022.06.08","현실감이 있어서 더 슬펐어요..."
"순수이미지","2022.06.08","감동적인 영화입니다 많이 울었네요"
"준영화","2022.06.08","뻔한데도 눈물이 주륵주륵"
