,source,target,weight
1217,neglect,assessments,1
1218,neglect,106,1
1219,neglect,modelled,1
1220,neglect,114,1
1221,neglect,onethird,1
1222,neglect,addressed,1
1223,neglect,commonest,1
1224,neglect,published,1
1225,neglect,aged,2
1226,neglect,checklist,1
1227,neglect,reported,1
1228,neglect,388,1
1229,neglect,motion,1
1230,neglect,76,1
1231,neglect,26,2
1232,neglect,231,1
1233,neglect,found,4
1234,neglect,care,3
1235,neglect,curtailment,1
1236,neglect,refusing,1
1237,neglect,11789,1
1238,neglect,growing,1
1239,neglect,46111,1
1240,neglect,cognitive,1
1241,neglect,faster,1
1242,neglect,cn,1
1243,neglect,575,1
1244,neglect,caregiver,7
1245,neglect,section,1
1246,neglect,67,2
1247,neglect,standardized,1
1248,neglect,difficult,1
1249,neglect,nshap,1
1250,neglect,type,1
1251,neglect,harmful,1
1252,neglect,based,2
1253,neglect,getting,1
1254,neglect,risk,2
1255,neglect,identify,2
1256,neglect,tool,1
1257,neglect,95,2
1258,neglect,vital,1
1259,neglect,africa,1
1260,neglect,need,1
1261,neglect,remain,1
1262,neglect,high,1
1263,neglect,accusations,2
1264,neglect,intimate,1
1265,neglect,andor,2
1266,neglect,address,1
1267,neglect,ed,2
1268,neglect,illtreatment,1
1269,neglect,eadss,1
1270,neglect,219,1
1271,neglect,14,1
1272,neglect,higher,3
1273,neglect,verbal,2
1274,neglect,phenomenon,4
1275,neglect,recognized,1
1276,neglect,separatist,1
1277,neglect,ultraorthodox,1
1278,neglect,social,5
1279,neglect,dimensionat,1
1280,neglect,work,2
1281,neglect,04,1
1282,neglect,review,1
1283,neglect,central,1
1284,neglect,youth,1
1285,neglect,data,2
1286,neglect,morbidity,1
1287,neglect,leads,1
1288,neglect,little,2
1289,neglect,lesbian,1
1290,neglect,prevalent,2
1291,neglect,ranged,1
1292,neglect,relatively,1
1293,neglect,protect,2
1294,neglect,202,1
1295,neglect,useful,1
1296,neglect,assault,1
1297,neglect,mature,1
1298,neglect,established,1
1299,neglect,new,1
1300,neglect,facilitate,1
1301,neglect,articles,1
1302,neglect,identifying,1
1303,neglect,identified,5
1304,neglect,proposed,2
1305,neglect,categories,1
1306,neglect,different,1
1307,neglect,lead,1
1308,neglect,direct,1
1309,neglect,included,1
1310,neglect,easy,1
1311,neglect,highlight,1
1312,neglect,grounded,1
1313,neglect,vigil,1
1314,neglect,normalized,1
1315,neglect,mistreatment,3
1316,neglect,hospitals,1
1317,neglect,professional,1
1318,neglect,participants,2
1319,neglect,statistically,1
1320,neglect,p,1
1321,neglect,examine,1
1322,neglect,appraised,1
1323,neglect,hypothesis,1
1324,neglect,nursing,11
1325,neglect,calls,1
1326,neglect,344,1
1327,neglect,preventive,1
1328,neglect,635,1
1329,neglect,487,1
1330,neglect,previous,1
1331,neglect,recognizing,1
1332,neglect,generally,1
1333,neglect,2,1
1334,neglect,scale,2
1335,neglect,substandard,1
1336,neglect,adjusted,1
1337,neglect,accurately,1
1338,neglect,versus,1
1339,neglect,substance,2
1340,neglect,associations,1
1341,neglect,41,1
1342,neglect,promotion,1
1343,neglect,researchers,1
1344,neglect,aim,2
1345,neglect,research,3
1346,neglect,knowledgeable,1
1347,neglect,number,1
1348,neglect,improving,1
1349,neglect,iran,2
1350,neglect,substantial,1
1351,neglect,18,2
1352,neglect,best,1
1353,neglect,ghanaian,1
1354,neglect,ageism,1
1355,neglect,everyday,1
1356,neglect,built,1
1357,neglect,shadow,1
1358,neglect,prevented,2
1359,neglect,suggesting,1
1360,neglect,characteristics,2
1361,neglect,overlooked,2
1362,neglect,definition,1
1363,neglect,particular,1
1364,neglect,qualitative,2
1365,neglect,blatant,1
1366,neglect,key,1
1367,neglect,models,1
1368,neglect,general,1
1369,neglect,181,1
1370,neglect,mediator,1
1371,neglect,led,1
1372,neglect,dysfunctional,1
1373,neglect,undergraduate,2
1374,neglect,appear,1
1375,neglect,purpose,1
1376,neglect,taught,1
1377,neglect,applied,1
1378,neglect,lack,1
1379,neglect,national,1
1380,neglect,clear,1
1381,neglect,349,1
1382,neglect,16,1
1383,neglect,472,1
1384,neglect,nonetheless,1
1385,neglect,dependent,1
1386,neglect,directed,1
1387,neglect,witness,1
1388,neglect,criminal,1
1389,neglect,907,1
1390,neglect,groups,1
1391,neglect,crosssectional,2
1392,neglect,constellation,1
1393,neglect,livein,1
1394,neglect,compared,1
1395,neglect,present,1
1396,neglect,trial,1
1397,neglect,abusive,7
1398,neglect,china,2
1399,neglect,individual,1
1400,neglect,past,2
1401,neglect,multiple,1
1402,neglect,underline,1
1403,neglect,making,2
1404,neglect,trending,1
1405,neglect,including,1
1406,neglect,coronial,1
1407,neglect,family,2
1408,neglect,constitute,1
1409,neglect,phenomenological,2
1410,neglect,winneba,1
1411,neglect,function,1
1412,neglect,attributed,2
1413,neglect,resulting,1
1414,neglect,timelines,1
1415,neglect,institutionalized,1
1416,neglect,occurred,1
1417,neglect,differences,1
1418,neglect,paper,1
1419,neglect,characterized,1
1420,neglect,requires,1
1421,neglect,finding,1
1422,neglect,behavior,1
1423,neglect,uncommon,1
1424,neglect,economicfinancial,1
1425,neglect,inability,1
1426,neglect,lived,1
1427,neglect,neglect,1
1428,neglect,taking,1
1429,neglect,violencehas,1
1430,neglect,giving,1
1431,neglect,53,1
1432,neglect,malaysian,1
1433,neglect,overall,1
1434,neglect,negatively,3
1435,neglect,deterrent,1
1436,neglect,thrive,1
1437,neglect,district,1
1438,neglect,covid19,1
1439,neglect,practical,1
1440,neglect,legal,1
1441,neglect,intervention,2
1442,neglect,primary,1
1443,neglect,pcps,1
1444,neglect,indicated,1
1445,neglect,issues,1
1446,neglect,deeper,1
1447,neglect,intentions,1
1448,neglect,communitydwelling,1
1449,neglect,en,1
1450,neglect,poor,1
1451,neglect,multivariate,1
1452,neglect,medical,2
1453,neglect,residential,1
1454,neglect,province,1
1455,neglect,commonly,1
1456,neglect,83,1
1457,neglect,geriatric,1
1458,neglect,occurs,1
1459,neglect,mentioned,1
1460,neglect,rotating,1
1461,neglect,650,1
1462,neglect,context,2
1463,neglect,individuals,2
1464,neglect,levels,1
1465,neglect,awareness,1
1466,neglect,experienced,1
1467,neglect,greater,2
1468,neglect,prepared,1
1469,neglect,assessment,1
1470,neglect,exhibited,1
1471,neglect,continence,1
1472,neglect,emerged,1
1473,neglect,increased,1
1474,neglect,communitybased,1
1475,neglect,distribution,1
1476,neglect,severity,1
1477,neglect,detection,1
1478,neglect,potential,1
1479,neglect,aps,1
1480,neglect,homebased,1
1481,neglect,setting,1
1482,neglect,literature,1
1483,neglect,qis,1
1484,neglect,evaluated,1
1485,neglect,crs,1
1486,neglect,cgs,1
1487,neglect,child,1
1488,neglect,initiative,1
1489,neglect,perpetrated,1
1490,neglect,ltc,1
1491,neglect,respectively,1
1492,neglect,information,1
1493,neglect,depression,1
1494,neglect,mortality,1
1495,neglect,occur,1
1496,neglect,conducting,1
1497,neglect,period,1
1498,neglect,cause,1
1499,neglect,relevant,1
1500,neglect,current,1
1501,neglect,complicates,1
1502,neglect,state,1
1503,neglect,raised,1
1504,neglect,clusters,1
1505,neglect,needs,1
1506,neglect,add,1
1507,neglect,childhood,1
1508,neglect,focus,1
1509,neglect,comprehensive,1
1510,neglect,evaluating,1
1511,neglect,assist,1
1512,neglect,long,1
1513,neglect,resident,1
1514,neglect,expansion,1
1515,neglect,41question,1
1516,neglect,represents,1
1517,neglect,seniors,1
1518,neglect,global,1
1519,neglect,strongly,1
1520,neglect,multitype,1
1521,neglect,infringe,1
1522,neglect,reporting,1
1523,neglect,added,1
1524,neglect,excluding,1
1525,neglect,distinct,1
1526,health,care,80
1527,health,tool,3
1528,health,promotion,8
1529,health,issues,4
1530,health,facilities,2
1531,health,issue,10
1532,health,problem,17
1533,health,services,7
1534,health,system,7
1535,health,problems,8
1536,health,safety,4
1537,health,outcomes,12
1538,health,administration,3
1539,health,poor,4
1540,health,functional,2
1541,health,violence,2
1542,health,sh,1
1543,health,concern,8
1544,health,research,2
1545,health,developed,1
1546,health,professionals,18
1547,health,consequences,6
1548,health,quality,2
1549,health,utilisation,1
1550,health,visit,1
1551,health,social,9
1552,health,crisis,2
1553,health,injury,1
1554,health,wellbeing,7
1555,health,sociodemographic,1
1556,health,record,3
1557,health,elder,1
1558,health,effects,4
1559,health,predictor,1
1560,health,challenge,3
1561,health,healthcare,1
1562,health,benefits,1
1563,health,clinical,1
1564,health,socialfunctioning,1
1565,health,centre,2
1566,health,status,14
1567,health,human,1
1568,health,policy,1
1569,health,decades,1
1570,health,security,1
1571,health,rarely,1
1572,health,conditions,3
1573,health,condition,1
1574,health,comorbidities,1
1575,health,economical,1
1576,health,priority,2
1577,health,organization,6
1578,health,science,1
1579,health,study,2
1580,health,service,4
1581,health,change,1
1582,health,psychological,1
1583,health,outcome,1
1584,health,aging,4
1585,health,personal,3
1586,health,partner,1
1587,health,impacts,2
1588,health,outcomesofeaninphase,1
1589,health,preventive,1
1590,health,impactsofean,1
1591,health,challenges,1
1592,health,fipv,1
1593,health,needs,4
1594,health,education,1
1595,health,negative,1
1596,health,dementia,1
1597,health,daily,1
1598,health,symptomology,1
1599,health,legal,1
1600,health,society,1
1601,health,elders,1
1602,health,nurses,1
1603,health,characteristics,1
1604,health,income,1
1605,health,systems,2
1606,health,law,1
1607,health,rights,2
1608,health,providers,4
1609,health,interventions,2
1610,health,concerns,1
1611,health,healing,1
1612,health,environment,1
1613,health,neglect,1
1614,health,board,1
1615,health,centers,3
1616,health,workshop,1
1617,health,nih,1
1618,health,essential,1
1619,health,socioeconomic,1
1620,health,results,1
1621,health,20102011,1
1622,health,5,1
1623,health,contrary,1
1624,health,findings,1
1625,health,little,1
1626,health,organizationdefined,1
1627,health,family,1
1628,health,mental,2
1629,health,auditing,2
1630,health,clinics,1
1631,health,workers,2
1632,health,complications,1
1633,health,reduce,1
1634,health,questionnaire12,1
1635,health,recently,1
1636,health,screening,3
1637,health,intervention,1
1638,health,treatment,1
1639,health,referral,1
1640,health,measures,1
1641,health,burdens,1
1642,health,physically,1
1643,health,unusually,1
1644,health,conflicting,1
1645,health,negatively,1
1646,health,welfare,1
1647,health,function,1
1648,health,environmental,1
1649,health,experts,1
1650,health,standard,1
1651,health,regulationbased,1
1652,health,health,2
1653,health,risk,1
1654,health,bone,1
1655,health,contexts,1
1656,health,economics,1
1657,health,morbidity,1
1658,health,authorities,1
1659,health,allied,1
1660,health,psycinfo,1
1661,health,crosssectional,1
1662,health,vulnerabilities,1
1663,health,questionnaire9,1
1664,health,older,1
1665,health,association,1
1666,health,strongest,1
1667,health,critical,1
1668,health,cultural,1
1669,health,medical,1
1670,health,attempts,1
1671,health,8,1
1672,health,separated,1
1673,health,depression,1
1674,health,financial,1
1675,health,psychosocial,1
1676,health,adulthood,1
1677,health,needed,1
1678,health,public,1
1679,care,encounter,1
1680,care,providers,26
1681,care,settings,16
1682,care,facilities,28
1683,care,essential,1
1684,care,legal,1
1685,care,recipients,11
1686,care,older,15
1687,care,homes,20
1688,care,act,1
1689,care,quality,5
1690,care,support,6
1691,care,home,17
1692,care,aged,2
1693,care,work,1
1694,care,issues,1
1695,care,social,3
1696,care,highrisk,1
1697,care,veterans,1
1698,care,programs,1
1699,care,education,1
1700,care,receivers,6
1701,care,patients,4
1702,care,people,4
1703,care,tell,1
1704,care,mixedmethods,1
1705,care,ltc,4
1706,care,workers,34
1707,care,institutionalized,3
1708,care,approaches,1
1709,care,provided,5
1710,care,depersonalization,1
1711,care,personal,2
1712,care,nursing,3
1713,care,management,1
1714,care,tasks,1
1715,care,residents,4
1716,care,oneself,1
1717,care,known,1
1718,care,effect,1
1719,care,related,1
1720,care,disease,1
1721,care,professionals,13
1722,care,nurses,3
1723,care,workforce,2
1724,care,service,3
1725,care,elder,4
1726,care,highlight,1
1727,care,facility,3
1728,care,units,4
1729,care,relatives,1
1730,care,individual,1
1731,care,emotionally,1
1732,care,practices,7
1733,care,improve,1
1734,care,organizational,1
1735,care,costs,1
1736,care,unit,1
1737,care,setting,9
1738,care,despite,1
1739,care,planning,3
1740,care,welfare,1
1741,care,centers,3
1742,care,phc,1
1743,care,neglect,4
1744,care,practitioners,2
1745,care,provider,6
1746,care,research,1
1747,care,response,3
1748,care,responses,1
1749,care,services,6
1750,care,lived,1
1751,care,dualeligible,1
1752,care,model,4
1753,care,coordination,1
1754,care,arises,1
1755,care,esidenttoresident,1
1756,care,policies,1
1757,care,safety,2
1758,care,context,1
1759,care,clinicians,2
1760,care,recipient,17
1761,care,uc,1
1762,care,environment,2
1763,care,caregiver,1
1764,care,cost,1
1765,care,hospitals,1
1766,care,hospital,3
1767,care,focusing,1
1768,care,areas,1
1769,care,victims,3
1770,care,lot,2
1771,care,cinema,1
1772,care,lotfails,1
1773,care,3,1
1774,care,managers,5
1775,care,participants,1
1776,care,ombudsman,1
1777,care,ombudsmen,3
1778,care,violations,1
1779,care,use,1
1780,care,lifeprolonging,1
1781,care,pandemic,1
1782,care,techniques,1
1783,care,institutions,3
1784,care,northwest,1
1785,care,assistance,1
1786,care,aim,1
1787,care,provision,6
1788,care,sixmonth,1
1789,care,findings,1
1790,care,assessment,1
1791,care,requirements,1
1792,care,elderly,4
1793,care,article,2
1794,care,utilisation,2
1795,care,practises,1
1796,care,required,1
1797,care,effectively,1
1798,care,advocacy,2
1799,care,rac,2
1800,care,staff,4
1801,care,ninetyseven,1
1802,care,professional,1
1803,care,procedures,1
1804,care,system,5
1805,care,n8,1
1806,care,site,1
1807,care,associated,2
1808,care,community,3
1809,care,evaluate,1
1810,care,problem,1
1811,care,centred,1
1812,care,mistreatment,1
1813,care,covid19,1
1814,care,key,1
1815,care,set,1
1816,care,care,5
1817,care,sector,1
1818,care,leaders,1
1819,care,triaging,1
1820,care,grandparents,1
1821,care,systems,1
1822,care,little,1
1823,care,residence,1
1824,care,departments,1
1825,care,impact,1
1826,care,2006,1
1827,care,fearful,1
1828,care,activities,2
1829,care,negatively,1
1830,care,arrangement,2
1831,care,worker,3
1832,care,family,1
1833,care,demonstrating,1
1834,care,study,1
1835,care,assistants,2
1836,care,coronial,1
1837,care,ones,1
1838,care,protection,1
1839,care,longterm,1
1840,care,health,2
1841,care,available,1
1842,care,affect,1
1843,care,future,2
1844,care,countries,1
1845,care,literacy,3
1846,care,priorities,1
1847,care,necessary,1
1848,care,role,1
1849,care,needs,1
1850,care,contexts,2
1851,care,utilization,2
1852,care,immigrants,1
1853,care,based,1
1854,care,situations,1
1855,care,project,2
1856,care,pragmatic,1
1857,care,challenges,1
1858,care,inhibitors,1
1859,care,suggest,1
1860,care,abuse,1
1861,care,want,1
1862,care,understanding,1
1863,care,agencies,1
1864,care,mobile,1
1865,care,relationships,1
1866,care,issue,1
1867,care,intimate,2
1868,care,ipv,1
1869,care,delivered,3
1870,care,n,2
1871,care,safeguard,1
1872,care,physicians,2
1873,care,level,3
1874,care,clinics,1
1875,care,vulnerable,1
1876,care,doctors,6
1877,care,responsibilities,1
1878,care,insecurity,2
1879,care,reduce,1
1880,care,chinese,1
1881,care,depression,1
1882,care,virtual,1
1883,care,establishment,1
1884,care,data,1
1885,care,post,1
1886,care,dependence,5
1887,care,characterised,1
1888,care,contemporary,1
1889,care,madecc,2
1890,care,carer,1
1891,care,dependent,1
1892,care,healthsystem,1
1893,care,developed,1
1894,care,address,1
1895,care,palliative,2
1896,care,develop,1
1897,care,systematic,1
1898,care,survey,1
1899,care,violence,1
1900,care,ed,2
1901,care,burden,1
1902,care,technicians,1
1903,care,wvap,1
1904,care,volunteer,1
1905,care,frequent,1
1906,care,qualcare,1
1907,care,plans,1
1908,care,common,1
1909,care,79,1
1910,care,job,1
1911,care,qoc,1
1912,care,compared,1
1913,care,r,1
1914,care,outcomes,1
1915,care,insurance,3
1916,care,facitilites,1
1917,care,stress,1
1918,care,skills,1
1919,care,paradigm,1
1920,encounter,potentially,1
1921,encounter,challenging,1
1922,encounter,resources,1
1923,encounter,elder,3
1924,encounter,victims,1
1925,encounter,field,1
1926,encounter,focus,1
1927,encounter,social,1
1928,encounter,mistreatment,1
1929,encounter,resonating,1
1930,encounter,including,1
1931,potentially,critical,1
1932,potentially,effective,1
1933,potentially,implications,1
1934,potentially,result,1
1935,potentially,increasing,1
1936,potentially,devastating,1
1937,potentially,masking,1
1938,potentially,untapped,1
1939,potentially,vulnerable,1
1940,potentially,improve,1
1941,potentially,relevant,1
1942,potentially,abusive,2
1943,potentially,protective,1
1944,potentially,adapted,1
1945,potentially,severe,1
1946,potentially,linked,1
1947,potentially,useful,1
1948,critical,opportunity,1
1949,critical,care,1
1950,critical,milieu,1
1951,critical,tool,1
1952,critical,ethnographytwelve,1
1953,critical,public,1
1954,critical,input,1
1955,critical,ecological,1
1956,critical,ensuring,2
1957,critical,objective,1
1958,critical,expanding,1
1959,critical,interpretive,1
1960,critical,interpretative,1
1961,critical,predictors,1
1962,critical,analysis,1
1963,critical,need,1
1964,critical,insights,1
1965,critical,research,1
1966,critical,identifying,1
1967,critical,juncture,1
1968,critical,improve,1
1969,critical,role,1
1970,critical,understudied,1
1971,critical,literature,1
1972,critical,mind,1
1973,opportunity,detect,1
1974,opportunity,identify,6
1975,opportunity,benefit,1
1976,opportunity,lead,1
1977,opportunity,improve,2
1978,opportunity,examine,1
1979,opportunity,standardize,1
1980,opportunity,encourage,1
1981,opportunity,address,1
1982,opportunity,study,1
1983,opportunity,specific,1
1984,opportunity,bridge,1
1985,opportunity,provided,1
1986,detect,elder,1
1987,detect,financial,1
1988,detect,em,1
1989,detect,physical,1
1990,detect,communicate,1
1991,detect,abuse,2
1992,detect,risk,1
1993,detect,multiple,1
1994,detect,pastyear,1
1995,detect,prevent,1
1996,detect,aim,1
1997,detect,informants,1
1998,detect,capacity,1
1999,detect,develop,1
2000,detect,cognitive,1
2001,detect,early,1
2002,detect,elders,1
2003,detect,email,1
2004,detect,ea,1
2005,detect,screening,1
2006,detect,pilot,1
2007,detect,designed,1
2008,detect,tool,4
2009,initiate,intervention,4
2010,initiate,connection,1
2011,intervention,unfortunately,1
2012,intervention,opening,1
2013,intervention,prevention,5
2014,intervention,carecase,1
2015,intervention,vulnerable,1
2016,intervention,study,2
2017,intervention,emergency,1
2018,intervention,warranted,1
2019,intervention,address,2
2020,intervention,enable,1
2021,intervention,quasiexperimental,1
2022,intervention,implemented,1
2023,intervention,included,1
2024,intervention,taking,1
2025,intervention,mothers,1
2026,intervention,effective,2
2027,intervention,capable,1
2028,intervention,literature,1
2029,intervention,despite,1
2030,intervention,intended,1
2031,intervention,consisted,1
2032,intervention,groupsitp,1
2033,intervention,observed,1
2034,intervention,groups,3
2035,intervention,p,1
2036,intervention,improving,1
2037,intervention,designed,1
2038,intervention,aimed,1
2039,intervention,seven,1
2040,intervention,educational,1
2041,intervention,primary,1
2042,intervention,elder,6
2043,intervention,ed,1
2044,intervention,strategies,3
2045,intervention,n,2
2046,intervention,including,1
2047,intervention,programme,2
2048,intervention,research,3
2049,intervention,advocacy,1
2050,intervention,programs,4
2051,intervention,reagerap,1
