"isSubArticle","parentTitle","press","date","title","excerpt","link","naverNewsLink","type","journalist","naverDate","fullContent","category","commentCount"
false,,"JIBS언론사 선정","2025.03.02.","AI 교과서도 ‘양극화’.. 교육감 성향 따라 극단적 차이?","새 학기부터 도입된 인공지능(AI) 디지털 교과서가 교육 현장에서 ‘찬반 대립’을 불러일으키고 있습니다. 전국 AI 교과서 채택률이 지역별로 최대 12배까지 차이나며, 보수·진보 교육감이 이끄는 지역 간 격차가 극명하게 드러났습니다. ‘디지털 학습 혁신’이라는 취지로 시작된 AI 교과서가 정책이...","http://www.jibs.co.kr/news/articles/articlesDetail/44968?feed=na","https://n.news.naver.com/mnews/article/661/0000051444?sid=102","naver","김지훈 기자","2025-03-02 13:28:14","대구 100% vs. 세종 8%, 교육감 이념 따라 교육 격차 벌어지나?

새 학기부터 도입된 인공지능(AI) 디지털 교과서가 교육 현장에서 ‘찬반 대립’을 불러일으키고 있습니다.

전국 AI 교과서 채택률이 지역별로 최대 12배까지 차이나며, 보수·진보 교육감이 이끄는 지역 간 격차가 극명하게 드러났습니다.

‘디지털 학습 혁신’이라는 취지로 시작된 AI 교과서가 정책이 아닌 정치 논리에 좌우되면서 교육 양극화가 심화될 수 있다는 우려도 나옵니다.

■ 교육감 성향 따라 극명하게 갈린 AI 교과서 채택률

2일 백승아 더불어민주당 의원이 교육부에서 제출받은 ‘AI 교과서 선정 현황’ 자료에 따르면, 전국 1만 1,921개 학교 중 3,857곳(32.4%)이 AI 교과서를 채택했거나 채택을 예정하고 있는 것으로 나타났습니다.

하지만 이 수치는 지역별로 극심한 차이를 보였습니다.

대구는 AI 교과서를 100% 채택하며 가장 높은 수치를 기록한 반면, 세종은 8%로 가장 낮았습니다. 이어 전남(9%), 경남(10%), 광주(12%), 울산(15%) 등이 AI 교과서 채택률이 저조한 지역으로 나타났습니다.

반면, 강원(49%), 충북·경북(45%), 경기(44%), 제주(41%) 등은 비교적 높은 채택률을 보였습니다

특히 교육감의 정치 성향에 따라 AI 교과서 도입률이 극명하게 엇갈린 것으로 분석했습니다.

보수 성향 교육감이 있는 8개 지역의 평균 채택률은 47.4%인 반면, 진보 성향 교육감이 이끄는 9개 지역의 평균 채택률은 16%에 불과했다고 봤습니다. ‘AI 교육의 필요성’이라는 동일한 이슈를 두고도 정책적 방향성이 극단적으로 나뉜 셈입니다.

■ ‘교육자료’로 격하된 AI 교과서, 선택 여부도 교육감 손에?

AI 교과서는 원래 초등학교 3~4학년, 중학교 1학년, 고등학교 1학년을 대상으로 수학·영어·정보 과목에서 활용될 예정이었습니다.

그러나 ‘디지털 과몰입’ 문제와 ‘예산 부족’ 등의 논란이 불거지며, 지난해 말 국회에서 AI 교과서를 교과서가 아닌 ‘교육자료’로 규정하는 초·중등교육법 개정안이 통과됐습니다.

법 개정으로 인해 AI 교과서의 도입 여부는 교육청이 아닌 개별 학교장의 결정에 맡겨졌습니다.

하지만 실상은 ‘학교장의 자율성’이 아니라, 지역 교육청의 정책 방향에 따라 채택 여부가 결정되는 구조가 된 것으로 보고 있습니다. 보수 성향 교육감이 있는 지역에서는 적극적으로 AI 교과서 도입을 지원하는 반면, 진보 성향 교육감이 있는 지역에서는 도입을 소극적으로 검토하거나 사실상 배제하는 경향이 나타나는 것으로 풀이됩니다.


제주도교육청

■ 제주는 AI 교과서 도입 ‘속도전’.. 선도학교 지정까지

이런 가운데, 제주도교육청은 AI 교과서 도입을 적극 추진하는 대표적인 지역으로 떠올랐습니다.

2일 도교육청에 따르면, 제주의 경우 지난달 21일까지 신청을 받은 결과, 전체 초·중·고 189개 교 중 100개 교(52.9%)가 AI 교과서를 활용하겠다고 신청한 것으로 파악됐습니다.

제주도교육청은 AI 기반 맞춤형 학습 환경을 조성하기 위해 ‘디지털 기반 교육 혁신 선도학교’ 28개 교와 ‘연구학교’ 2개 교를 선정해 운영할 계획으로 또한, 탐라교육원과 제주융합과학연구원 주관으로 AI 교과서 관련 연수를 확대하고, 디지털 기반 수업 연구를 위한 교사 동아리도 확대할 것으로 전해졌습니다.

뿐만 아니라, 중학교 1학년 신입생에게 ‘드림 노트북’ 6,588대를 보급하고, 초등학교 5~6학년에게 태블릿PC 1만 302대를 추가 지급하는 등 하드웨어 지원에도 박차를 가하고 있습니다.

여기에 더해 학교 유선 인터넷망 속도를 10Gbps로 끌어올리고, 6G 무선망 구축 사업도 확대 추진 중입니다.



■ AI 교과서, 교육의 미래인가 정치적 논란의 도구인가

AI 교과서는 학생 맞춤형 학습을 지원하고, 교사에게 학습 진행 상황을 실시간으로 모니터링할 수 있는 기능을 제공하는 등 교육 혁신의 한 축으로 주목받고 있습니다.

그럼에도 교육계 내부에서는 AI 교과서가 ‘디지털 학습의 미래’가 아닌 ‘정치적 논쟁의 장’이 되어버렸다는 우려의 목소리도 불거지고 있습니다.

교육의 디지털 전환은 결국 피할 수 없는 흐름이지만, 현재와 같은 정치적 이해관계 속에서 AI 교과서 도입이 좌우된다면, 교육 양극화는 더욱 심화될 가능성이 큰 것으로 보고 있습니다.

교육 전문가들은 “교육이 정치적 프레임에 갇히는 순간, 피해를 보는 것은 결국 학생들”이라며, “AI 교과서를 둘러싼 갈등은 ‘도입한다 안 한다’라는 선택의 문제가 아닌, 대한민국 교육의 방향성을 결정할 문제라는 점에서 더 깊은 논의와 균형 잡힌 정책이 요구된다”라고 지적했습니다.","사회",4
true,"AI 교과서도 ‘양극화’.. 교육감 성향 따라 극단적 차이?","KBS","2025.03.02.","‘AI 교과서’ 채택률 지역마다 격차 극심…대구 100%·세종 8%","","https://news.kbs.co.kr/news/pc/view/view.do?ncd=8189480&ref=A","https://n.news.naver.com/mnews/article/056/0011902971?sid=102","naver","이수민 기자","2025-03-02 11:20:24","올해 새 학기 처음으로 도입되는 인공지능(AI) 디지털교과서 채택률이 지역마다 격차가 심한 것으로 파악됐습니다.

국회 교육위원회 소속 더불어민주당 백승아 의원실이 교육부에서 받은 ‘AI 교과서 선정 현황’을 보면, 지난달 17일 기준 전체 학교 1만 1천921곳 가운데 32.4%인 3천857곳에서 AI 교과서를 채택 혹은 채택할 예정인 것으로 조사됐습니다.

지역별로 보면, 대구가 100%로 가장 높았고, 강원 49%, 충북과 경북 45%, 경기 44%, 제주 41% 순이었습니다.

채택률이 가장 낮은 지역은 세종으로, 8%였습니다. 전남은 9%, 경남 10%, 광주 12% 등이었습니다.

채택률이 가장 높은 대구와 가장 낮은 세종 간 격차는 12.5배에 달했습니다.

결정 시한은 지난달 28일까지여서, 이후 집계 결과에 따라 구체적인 수치는 변동이 있을 수 있습니다.

교육감 성향에 따라 서울·세종·울산·광주·충남·전북·전남·인천·경남은 진보로, 경기·부산·대구·대전·경북·강원·충북·제주는 보수로 분류됩니다.

진보 진영 교육감이 있는 시도의 채택률 평균은 16.0%, 보수 성향 교육감이 있는 시도의 평균은 47.4%로 집계됐습니다.

[사진 출처 : 연합뉴스]


■ 제보하기
▷ 전화 : 02-781-1234, 4444
▷ 이메일 : kbs1234@kbs.co.kr
▷ 카카오톡 : 'KBS제보' 검색, 채널 추가
▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!","사회",3
true,"AI 교과서도 ‘양극화’.. 교육감 성향 따라 극단적 차이?","연합뉴스TV","2025.03.02.","AI교과서 채택률 '양극화'…대구 100% vs 세종 8%","","http://www.yonhapnewstv.co.kr/MYH20250302141513652","https://n.news.naver.com/mnews/article/422/0000717759?sid=102","naver","임광빈 기자","2025-03-02 14:16:13","올해 새 학기 처음 선보이는 인공지능(AI) 디지털교과서 채택률이 시도별로 최대 12배가 넘는 격차를 보이는 것으로 나타났습니다.

국회 교육위원회 소속 더불어민주당 백승아 의원실이 교육부에서 받은 자료에 따르면, 지난달 17일 기준 전체 학교 1만 1,921개교 중 32.4%인 3,857개교에서 AI 교과서를 채택 혹은 채택할 예정인 것으로 집계됐습니다.

시도별로는 대구가 100%로 가장 높았고 강원 49%, 충북과 경북 45%, 경기 44%, 제주 41% 등으로 뒤를 이었습니다.

반면, 채택률이 가장 낮은 시도는 세종시로 8%에 그쳤고, 전남이 9%, 경남 10%, 광주 12%, 울산 15% 순으로 나타났습니다.

#교육부 #국회 #AI교과서 #대구 #세종 #교육위 #백승아

연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23","사회",0
true,"AI 교과서도 ‘양극화’.. 교육감 성향 따라 극단적 차이?","연합뉴스TV","2025.03.02.","AI교과서 시도별 채택률 '양극화'…대구 100% vs 세종 8%","","http://www.yonhapnewstv.co.kr/AKR20250302113519191","https://n.news.naver.com/mnews/article/422/0000717718?sid=102","naver","임광빈 기자","2025-03-02 11:36:12","AI 디지털교과서 상설전시회 [연합뉴스 제공]

올해 새 학기 처음 선보이는 인공지능(AI) 디지털교과서 채택률이 시도별로 최대 12배가 넘는 격차를 보이는 것으로 파악됐습니다.

2일 국회 교육위원회 소속 더불어민주당 백승아 의원실이 교육부에서 받은 'AI 교과서 선정 현황'을 보면 2월 17일 기준 전체 학교 1만1천921개 중 32.4%인 3천857개에서 AI교과서를 채택 혹은 채택할 예정인 것으로 집계됐습니다.

시도별로 보면 대구가 100%로 가장 높았고 강원 49%, 충북과 경북 45%, 경기 44%, 제주 41% 등으로 뒤를 이었습니다.

채택률이 가장 낮은 시도는 세종(8%)이었다. 이어 전남(9%), 경남(10%), 광주(12%), 울산(15%) 순으로 낮았습니다.

채택률이 가장 높은 대구와 가장 낮은 세종 간 격차는 12.5배에 달했습니다.

일부 시도교육청에 따르면 지난달 24일 기준 전남은 11%, 제주는 53%로, 28일 기준 충북은 52%로 일주일 새 채택률이 다소 올라갔습니다.

결정 시한이 지난달 28일까지여서 다른 시도 역시 집계 결과에 따라 구체적인 수치는 변동이 있을 수 있습니다.

교육감 성향에 따라 서울·세종·울산·광주·충남·전북·전남·인천·경남은 진보로, 경기·부산·대구·대전·경북·강원·충북·제주는 보수로 분류됩니다.

진보 진영 교육감이 있는 9개 시도의 채택률 평균은 16.0%, 보수 성향 교육감이 있는 8개 시도의 평균은 47.4%입니다.

연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23","사회",0
false,,"경기일보","19면 2단","[지지대] AI 디지털교과서 유감","교육계에서는 지난해부터 AI 디지털교과서(AIDT)에 대한 논의가 뜨거웠다. 교육부가 AIDT를 2025년부터 초등 3·4학년, 중 1, 고 1부터 단계적으로 적용한다고 발표하면서다. 과거 서책형 교과서를 웹 브라우저에서도 볼 수 있도록 한 디지털교과서가 있었다. 여기에 인공지능을 활용해 학습자 맞춤형 자료가...","https://www.kyeonggi.com/article/20250310580444","","external",,,,,
false,,"E동아","2025.03.10.","클래스팅, 'CT'로 사명 변경…글로벌 AI 경영 본격화","CT의 주요 서비스는 ▲클래스팅 AI (SaaS), ▲클래스팅 AI 디지털교과서, ▲AI LXP 솔루션 Cognity(코그니티) ▲클래스팅 AI 수능(예정)으로 구성되며, 기존의 '클래스팅' 명칭은 서비스 명으로 계속 유지된다. CT 조현구 대표는 ""클래스팅은 지난 2012년 창립이래 십여 년 이상 국내 공교육 시장에서 AI 기반...","https://edu.donga.com/news/articleView.html?idxno=82697","","external",,,,,
true,"클래스팅, 'CT'로 사명 변경…글로벌 AI 경영 본격화","IT조선","2025.03.10.","클래스팅, 'CT'로 사명 변경… ""해외 AI기업 파트너십 추진""","","https://it.chosun.com/news/articleView.html?idxno=2023092135880","","external",,,,,
true,"클래스팅, 'CT'로 사명 변경…글로벌 AI 경영 본격화","국제뉴스","2025.03.10.","클래스팅, 사명 'CT'로 변경…맞춤형 AI 기업 비전 강화","","https://www.gukjenews.com/news/articleView.html?idxno=3220058","","external",,,,,
false,,"인더뉴스","2025.03.14.","KT, 멤버십 ‘달.달.혜택’에서 AI 서비스·F&B 브랜드 할인 제공","여기에 AI 디지털 교과서 밀크T 10일 무료체험, AI 콘텐츠 추천 '블라이스' 셀렉트 2개월 정기권도 중복으로 이용 가능합니다. '달.달.초이스'는 ▲팀홀튼 메이플딥 도넛 또는 스트로베리딥 도넛 무료 ▲SSG.COM 6000원 할인 ▲샐러디 3500원 할인 ▲쉐이크쉑 프라이+소다(S) 무료...","https://www.inthenews.co.kr/news/article.html?no=70321","","external",,,,,
true,"KT, 멤버십 ‘달.달.혜택’에서 AI 서비스·F&B 브랜드 할인 제공","팝콘뉴스","2025.03.14.","KT, '달.달.혜택'에 AI 서비스 할인 더한다","","http://www.popcornnews.net/news/articleView.html?idxno=74731","","external",,,,,
true,"KT, 멤버십 ‘달.달.혜택’에서 AI 서비스·F&B 브랜드 할인 제공","아시아타임즈","2025.03.14.","KT, 3월 멤버십 'AI 서비스·F&B 브랜드 할인'","","https://www.asiatime.co.kr/article/20250314500070","","external",,,,,
true,"KT, 멤버십 ‘달.달.혜택’에서 AI 서비스·F&B 브랜드 할인 제공","잡포스트","2025.03.14.","KT멤버십 '달.달.혜택', AI 서비스 할인 제공...콴다 50% 할인","","https://www.job-post.co.kr/news/articleView.html?idxno=134700","","external",,,,,
true,"KT, 멤버십 ‘달.달.혜택’에서 AI 서비스·F&B 브랜드 할인 제공","이로운넷","2025.03.14.","""AI로 스마트하게 배우고 즐기는 일상"" KT멤버십 '달.달.혜택', 실용적인...","","https://www.eroun.net/news/articleView.html?idxno=54008","","external",,,,,
false,,"CJB청주방송언론사 선정","2025.02.28.","맞춤형 학습? 주입실 교육?...AI 교과서 논란 속 출발","<리포트> 다음 주부터 일부 학교에 도입되는 AI 디지털 교과서. 책이 아닌 태블릿 PC를 이용해 학생 개인별 학업 수준을 파악하고, AI를 기반한 맞춤 학습 자료 등을 제공하는 겁니다. 지난해 12월, 문해력 저하 우려 등으로 교과서가 아닌 교육 자료로 낮추는 개정안이 국회를 통과하면서 AI 교과서 선택은 학교...","https://www.cjb.co.kr/home/sub.php?menukey=61&mod=view&P_NO=250228019&PRO_CODE=4","https://n.news.naver.com/mnews/article/655/0000023811?sid=102","naver","김세희 기자, 김근혁 기자","2025-02-28 20:48:09","맞춤형 학습? 주입실 교육?...AI 교과서 논란 속 출발
CJB NEWS  
재생
789
02:25

<앵커>

다음 주 새 학기부터 일부 학교에서는 영어나 수학 등의 과목을 종이책뿐만 아니라 인공지능 디지털 교과서, 이른바 AI 교과서로 배우게 됩니다.

충북에서는 전체의 51%인 245곳의 학교가 AI 교과서를 활용할 예정인데요.

하지만 여전히 교육 효과와 디지털 기기에 대한 지나친 의존을 우려하는 목소리가 나오고 있습니다.

김세희 기잡니다.

<리포트>

다음 주부터 일부 학교에 도입되는 AI 디지털 교과서.

책이 아닌 태블릿 PC를 이용해 학생 개인별 학업 수준을 파악하고, AI를 기반한 맞춤 학습 자료 등을 제공하는 겁니다.

지난해 12월, 문해력 저하 우려 등으로 교과서가 아닌 교육 자료로 낮추는 개정안이 국회를 통과하면서 AI 교과서 선택은 학교 자율에 맡겨졌습니다.

<그래픽1>

현재까지 충북에서 AI 교과서를 도입하기로 한 초중고교는 모두 245곳.//

<그래픽2>

도내 학교의 절반 이상인 51.9%가 AI 교과서를 활용할 예정으로 전국 평균 보다 높은 채택률입니다.//

충북교육청은 AI 교과서 도입 준비를 마무리했습니다.

지난해부터 꾸준히 교사 연수를 진행해왔고, 원활한 사용을 위해 스마트 기기 보급과 함께 무선망 점검도 마쳤습니다.

<인터뷰> 김영국 / 충북교육청 융합인재팀 장학사

""인프라 같은 경우에도 초등학교 3학년부터 고등학교 3학년까지는 스마트 기기가 보급이 완료돼 있고, 학교마다 무선 네트워크도 정비가 다 완료된 상황이라서...""

하지만 AI 디지털 교과서 도입에 대한 우려의 목소리는 여전합니다.

기존 사교육 플랫폼과 크게 다르지 않는데다 AI 교과서에 대한 교사 숙련도에 따라 또다른 교육격차를 만들수 있기 때문입니다.

또 문제 풀이 위주로 주입식 교육을 강화할 수 있다고 우려합니다.

<인터뷰> 박현경 / 전교조 충북지부 사무처장

""AI 디지털 교과서를 사용하다 보면 문제 풀이 위주의 학습이 될 우려가 있고, 이는 오히려 학생들 사이에 교육 격차를 더 키우는...""

<그래픽>

도내 일부 학교운영위원회 회의록에서도 학부모들이 디지털 기기 지나친 의존과 교육 효과를 우려하는 목소리가 담겼습니다.//

당장 다음 주 신학기부터 일선 현장에 도입되는 AI 디지털 교과서에서 대한 우려와 기대가 교차하고 있습니다.

CJB 김세희입니다.","사회",4
