,source,target,weight,Category
1011,economic,means,1,medical
1012,economic,support,1,medical
1013,create,support,1,medical
1014,create,recipe,1,medical
1015,elder,recipe,1,medical
1016,article,neglect,1,medical
1017,article,reviews,2,medical
1018,current,reviews,1,medical
1019,epidemiology,literature,1,medical
1020,epidemiology,risk,1,medical
1021,factors,risk,19,medical
1022,factors,interventions,1,medical
1023,elder,interventions,2,medical
1024,diaspora,reports,1,medical
1025,elder,reports,4,medical
1026,abuse,range,2,medical
1027,249,range,1,medical
1028,249,811,1,medical
1029,811,diaspora,1,medical
1030,diaspora,risk,1,medical
1031,factors,include,1,medical
1032,cognitive,include,1,medical
1033,cognitive,physical,2,medical
1034,impairment,physical,3,medical
1035,impairment,social,1,medical
1036,isolation,lack,1,medical
1037,lack,resources,4,medical
1038,resources,widowhood,1,medical
1039,communitybased,widowhood,1,medical
1040,communitybased,programs,2,medical
1041,programs,unique,1,medical
1042,social,unique,1,medical
1043,networks,social,1,medical
1044,networks,older,1,medical
1045,older,populations,1,medical
1046,african,populations,1,medical
1047,african,descent,1,medical
1048,descent,provide,1,medical
1049,provide,venue,1,medical
1050,improve,venue,1,medical
1051,caregiver,improve,1,medical
1052,caregiver,training,1,medical
1053,support,training,1,medical
1054,reinforce,support,1,medical
1055,reinforce,traditional,1,medical
1056,filial,traditional,1,medical
1057,filial,informal,1,medical
1058,caregiving,informal,1,medical
1059,caregiving,practices,1,medical
1060,increase,practices,1,medical
1061,increase,utilization,1,medical
1062,available,utilization,1,medical
1063,available,governmental,1,medical
1064,governmental,institutional,1,medical
1065,new,pandemic,1,medical
1066,old,pandemic,1,medical
1067,bugs,old,1,medical
1068,bugs,case,1,medical
1069,case,cimicosis,1,medical
1070,bed,cimicosis,1,medical
1071,bed,bug,3,medical
1072,bug,neglected,1,medical
1073,elderly,neglected,2,medical
1074,elderly,patient,1,medical
1075,coronavirus,patient,1,medical
1076,coronavirus,disease,3,medical
1077,disease,quarantine,1,medical
1078,bed,quarantine,1,medical
1079,bed,bugs,1,medical
1080,bugs,hematophagous,1,medical
1081,arthropods,hematophagous,1,medical
1082,arthropods,parasitize,1,medical
1083,humans,parasitize,1,medical
1084,coronavirus,humans,1,medical
1085,disease,pandemic,1,medical
1086,increase,pandemic,1,medical
1087,elderly,increase,1,medical
1088,man,neglect,1,medical
1089,90s,man,1,medical
1090,90s,came,1,medical
1091,came,hospital,1,medical
1092,complaining,hospital,1,medical
1093,complaining,generalized,1,medical
1094,generalized,pruritus,1,medical
1095,despite,pruritus,1,medical
1096,dependent,despite,1,medical
1097,dependent,patient,1,medical
1098,left,patient,1,medical
1099,home,left,1,medical
1100,home,relatives,1,medical
1101,pandemic,relatives,1,medical
1102,examination,pandemic,1,medical
1103,examination,revealed,1,medical
1104,inflammatory,revealed,1,medical
1105,inflammatory,nodules,1,medical
1106,addition,nodules,1,medical
1107,addition,live,1,medical
1108,bed,live,1,medical
1109,bug,crawling,1,medical
1110,crawling,trunk,1,medical
1111,identifying,trunk,1,medical
1112,bed,identifying,1,medical
1113,bug,consultation,1,medical
1114,consultation,uncommon,1,medical
1115,feature,uncommon,1,medical
1116,feature,help,1,medical
1117,determine,help,1,medical
1118,determine,particular,1,medical
1119,diagnosis,particular,1,medical
1120,case,diagnosis,1,medical
1121,case,shows,1,medical
1122,need,shows,1,medical
1123,need,social,2,medical
1124,isolation,pandemics,1,medical
1125,contribute,pandemics,1,medical
1126,contribute,elder,1,medical
1127,abuse,characteristics,4,medical
1128,based,characteristics,1,medical
1129,based,calls,1,medical
1130,calls,national,1,medical
1131,center,national,2,medical
1132,center,elder,2,medical
1133,abuse,resource,1,medical
1134,line,resource,3,medical
1135,characterizing,line,1,medical
1136,characterizing,types,1,medical
1137,elder,types,7,medical
1138,abuse,identifying,2,medical
1139,characteristics,identifying,1,medical
1140,characteristics,perpetrators,1,medical
1141,critically,perpetrators,1,medical
1142,critically,important,1,medical
1143,important,study,1,medical
1144,examined,study,3,medical
1145,examined,types,1,medical
1146,abuse,reported,5,medical
1147,national,reported,2,medical
1148,abuse,ncea,1,medical
1149,ncea,resource,2,medical
1150,calls,line,1,medical
1151,calls,coded,1,medical
1152,coded,regard,1,medical
1153,abuse,regard,1,medical
1154,reported,types,1,medical
1155,abuse,alleged,3,medical
1156,alleged,multiple,1,medical
1157,abuse,multiple,4,medical
1158,abuse,subtypes,1,medical
1159,occurred,subtypes,1,medical
1160,occurred,perpetrated,1,medical
1161,alleged,perpetrated,1,medical
1162,1939,abuse,1,medical
1163,1939,calls,1,medical
1164,818,calls,1,medical
1165,422,818,1,medical
1166,422,alleged,1,medical
1167,abuse,commonly,1,medical
1168,commonly,reported,2,medical
1169,449,reported,1,medical
1170,449,calls,1,medical
1171,549,calls,1,medical
1172,549,subset,1,medical
1173,calls,subset,1,medical
1174,calls,identified,1,medical
1175,identified,multiple,1,medical
1176,188,types,1,medical
1177,188,230,1,medical
1178,230,multiple,1,medical
1179,abusers,multiple,1,medical
1180,149,abusers,1,medical
1181,149,182,1,medical
1182,182,physical,1,medical
1183,abuse,likely,5,medical
1184,cooccur,likely,1,medical
1185,abuse,cooccur,1,medical
1186,abuse,type,6,medical
1187,6193,type,1,medical
1188,6193,calls,1,medical
1189,656,calls,1,medical
1190,656,family,1,medical
1191,family,members,6,medical
1192,commonly,members,1,medical
1193,commonly,identified,1,medical
1194,identified,perpetrators,1,medical
1195,309,perpetrators,1,medical
1196,309,calls,1,medical
1197,468,calls,1,medical
1198,468,study,1,medical
1199,reports,study,2,medical
1200,characteristics,reports,1,medical
1201,characteristics,elder,3,medical
1202,abuse,unique,1,medical
1203,source,unique,1,medical
1204,frontline,source,1,medical
1205,data,frontline,1,medical
1206,data,ncea,1,medical
1207,findings,line,1,medical
1208,findings,point,1,medical
1209,importance,point,1,medical
1210,importance,supportive,1,medical
1211,resources,supportive,1,medical
1212,elder,resources,1,medical
1213,abuse,victims,19,medical
1214,loved,victims,1,medical
1215,loved,ones,1,medical
1216,childhood,maltreatment,7,medical
1217,individuals,maltreatment,1,medical
1218,individuals,risk,4,medical
1219,psychosis,risk,3,medical
1220,psychosis,results,1,medical
1221,brazilian,results,1,medical
1222,brazilian,ssapp,1,medical
1223,cohort,ssapp,1,medical
1224,childhood,cohort,1,medical
1225,known,maltreatment,1,medical
1226,known,risk,2,medical
1227,factor,risk,3,medical
1228,development,factor,1,medical
1229,development,mental,1,medical
1230,disorders,mental,2,medical
1231,disorders,psychotic,1,medical
1232,psychotic,symptoms,1,medical
1233,extensive,symptoms,1,medical
1234,body,extensive,1,medical
1235,body,literature,1,medical
1236,childhood,literature,1,medical
1237,maltreatment,mental,1,medical
1238,health,mental,20,medical
1239,developed,health,1,medical
1240,developed,wealthy,1,medical
1241,countries,wealthy,1,medical
1242,countries,information,1,medical
1243,connection,information,1,medical
1244,connection,lacking,1,medical
1245,developing,lacking,1,medical
1246,countries,developing,2,medical
1247,countries,explore,1,medical
1248,explore,possible,1,medical
1249,possible,relationship,1,medical
1250,childhood,relationship,2,medical
1251,maltreatment,ultrahigh,2,medical
1252,risk,ultrahigh,6,medical
1253,nonhelpseeking,psychosis,1,medical
1254,nonhelpseeking,population,1,medical
1255,low,population,1,medical
1256,low,middleincome,1,medical
1257,country,middleincome,1,medical
1258,country,household,1,medical
1259,household,survey,1,medical
1260,conducted,survey,2,medical
1261,conducted,sao,1,medical
1262,paulo,sao,1,medical
1263,brazil,paulo,1,medical
1264,brazil,involving,1,medical
1265,2500,involving,1,medical
1266,2500,individuals,1,medical
1267,aged,individuals,3,medical
1268,1830years,aged,1,medical
1269,1830years,randomly,1,medical
1270,randomly,selected,2,medical
1271,general,selected,1,medical
1272,general,population,1,medical
1273,participants,population,1,medical
1274,participants,underwent,1,medical
1275,screening,underwent,1,medical
1276,prodromal,screening,1,medical
1277,prodromal,questionnaire,1,medical
1278,questionnaire,ultrahigh,1,medical
1279,risk,status,2,medical
1280,assessed,status,1,medical
1281,assessed,structured,1,medical
1282,interview,structured,1,medical
1283,interview,prodromal,1,medical
1284,prodromal,syndromes,1,medical
1285,childhood,syndromes,1,medical
1286,assessed,maltreatment,1,medical
1287,assessed,childhood,1,medical
1288,childhood,trauma,1,medical
1289,questionnaire,trauma,1,medical
1290,final,questionnaire,1,medical
1291,final,sample,1,medical
1292,comprised,sample,1,medical
1293,87,comprised,1,medical
1294,87,ultrahigh,1,medical
1295,115,individuals,1,medical
1296,115,controls,1,medical
1297,childhood,controls,1,medical
1298,maltreatment,significantly,1,medical
1299,present,significantly,1,medical
1300,present,ultrahigh,1,medical
1301,individuals,ultrahigh,1,medical
1302,individuals,physical,1,medical
1303,emotional,physical,8,medical
1304,emotional,neglect,3,medical
1305,inversely,neglect,1,medical
1306,inversely,related,1,medical
1307,grandiosity,related,1,medical
1308,grandiosity,symptoms,1,medical
1309,physical,symptoms,1,medical
1310,abuse,related,3,medical
1311,perceptual,related,1,medical
1312,abnormalities,perceptual,1,medical
1313,abnormalities,physical,1,medical
1314,disorganized,related,1,medical
1315,disorganized,speech,1,medical
1316,speech,thought,1,medical
1317,study,thought,1,medical
1318,investigate,study,2,medical
1319,investigate,relationship,1,medical
1320,psychopathological,status,1,medical
1321,features,psychopathological,1,medical
1322,features,large,2,medical
1323,large,latin,1,medical
1324,american,latin,1,medical
1325,american,sample,1,medical
1326,sample,studies,1,medical
1327,field,studies,1,medical
1328,field,necessary,1,medical
1329,better,necessary,1,medical
1330,better,understand,4,medical
1331,specific,understand,1,medical
1332,influence,specific,1,medical
1333,early,influence,1,medical
1334,early,life,1,medical
1335,adversities,life,1,medical
1336,adversities,psychosis,1,medical
1337,ethical,examining,1,medical
1338,ethical,issues,1,medical
1339,arise,providing,1,medical
1340,edhospital,providing,1,medical
1341,care,edhospital,1,medical
1342,care,patients,2,medical
1343,experiencing,patients,3,medical
1344,elder,experiencing,2,medical
1345,approaches,mistreatment,1,medical
1346,address,approaches,1,medical
1347,address,clinicians,1,medical
1348,clinicians,emergency,1,medical
1349,department,hospital,2,medical
1350,hospital,treat,1,medical
1351,patients,treat,1,medical
1352,em,mistreatment,5,medical
1353,em,expect,1,medical
1354,encounter,expect,1,medical
1355,challenging,encounter,1,medical
1356,challenging,ethical,1,medical
1357,dilemmas,ethical,1,medical
1358,collaboration,dilemmas,1,medical
1359,collaboration,ethics,3,medical
1360,em,ethics,2,medical
1361,consultation,em,2,medical
1362,consultation,services,2,medical
1363,offers,services,1,medical
1364,offers,teams,1,medical
1365,important,teams,1,medical
1366,important,opportunity,1,medical
1367,improve,opportunity,2,medical
1368,improve,patientcentered,1,medical
1369,outcomes,patientcentered,1,medical
1370,address,outcomes,1,medical
1371,address,valuebased,1,medical
1372,concerns,valuebased,1,medical
1373,concerns,treating,1,medical
1374,patients,treating,1,medical
1375,article,patients,1,medical
1376,article,describes,4,medical
1377,describes,role,1,medical
1378,hospital,role,1,medical
1379,clinical,hospital,2,medical
1380,clinical,ethics,1,medical
1381,consultation,ethics,1,medical
1382,best,service,1,medical
1383,best,practices,2,medical
1384,collaboration,practices,1,medical
1385,illuminated,services,1,medical
1386,case,illuminated,1,medical
1387,case,studies,1,medical
1388,article,studies,1,medical
1389,article,presents,1,medical
1390,core,presents,1,medical
1391,core,ethical,1,medical
1392,ethical,frameworks,1,medical
1393,frameworks,including,1,medical
1394,allowing,including,1,medical
1395,allowing,patients,1,medical
1396,dignity,patients,1,medical
1397,dignity,risk,1,medical
1398,considerations,risk,1,medical
1399,considerations,harm,1,medical
1400,harm,reduced,1,medical
1401,discharge,reduced,1,medical
1402,discharge,involving,1,medical
1403,abusers,involving,1,medical
1404,abusers,surrogate,1,medical
1405,decision,surrogate,1,medical
1406,decision,making,1,medical
1407,making,providers,1,medical
1408,experience,providers,1,medical
1409,experience,moral,1,medical
1410,distress,moral,1,medical
1411,dealing,distress,1,medical
1412,dealing,patients,1,medical
1413,em,experiencing,1,medical
1414,em,increasing,1,medical
1415,collaboration,increasing,2,medical
1416,elder,ethics,1,medical
1417,mistreatment,services,1,medical
1418,help,services,1,medical
1419,help,teams,1,medical
1420,effectively,teams,1,medical
1421,effectively,respond,1,medical
1422,em,respond,1,medical
1423,abuse,covid19,1,medical
1424,covid19,era,1,medical
1425,coronavirus,era,1,medical
1426,2019,disease,1,medical
1427,2019,covid19,1,medical
1428,covid19,particularly,1,medical
1429,deleterious,particularly,1,medical
1430,deleterious,older,1,medical
1431,adults,massive,1,medical
1432,increase,massive,1,medical
1433,increase,reports,1,medical
1434,abuse,pandemic,3,medical
1435,pandemic,reports,1,medical
1436,financial,range,1,medical
1437,financial,scams,1,medical
