,source,target,weight,Category
1007,understanding,acute,1,medical
1008,understanding,manifestations,1,medical
1009,understanding,existing,1,medical
1010,understanding,determinants,1,medical
1011,understanding,patient,1,medical
1012,understanding,causes,1,medical
1013,understanding,reasons,1,medical
1014,medical,markers,1,medical
1015,medical,social,1,medical
1016,medical,history,2,medical
1017,medical,traumatic,1,medical
1018,medical,professionals,1,medical
1019,medical,specialist,1,medical
1020,medical,consultation,1,medical
1021,medical,specialty,1,medical
1022,medical,conditions,3,medical
1023,medical,legal,1,medical
1024,medical,center,3,medical
1025,medical,provider,3,medical
1026,medical,team,1,medical
1027,medical,mental,1,medical
1028,medical,schoolstate,3,medical
1029,medical,campus,1,medical
1030,medical,providers,3,medical
1031,medical,psychiatric,1,medical
1032,medical,forensic,3,medical
1033,medical,exams,1,medical
1034,medical,services,1,medical
1035,medical,findings,1,medical
1036,medical,care,4,medical
1037,medical,records,3,medical
1038,medical,documentation,1,medical
1039,medical,disease,1,medical
1040,medical,specialties,1,medical
1041,medical,directors,1,medical
1042,medical,record,1,medical
1043,medical,data,1,medical
1044,medical,education,1,medical
1045,medical,neglect,2,medical
1046,medical,service,1,medical
1047,medical,visits,1,medical
1048,medical,facility,2,medical
1049,medical,practitioners,1,medical
1050,medical,decisions,1,medical
1051,medical,treatment,1,medical
1052,markers,elder,1,medical
1053,markers,declining,1,medical
1054,markers,neglect,1,medical
1055,markers,greater,1,medical
1056,physical,examination,6,medical
1057,physical,findings,4,medical
1058,physical,abuse,43,medical
1059,physical,signs,2,medical
1060,physical,impairment,3,medical
1061,physical,emotional,5,medical
1062,physical,neglect,2,medical
1063,physical,30,1,medical
1064,physical,sexual,6,medical
1065,physical,64,1,medical
1066,physical,elder,13,medical
1067,physical,violence,3,medical
1068,physical,changes,1,medical
1069,physical,mental,4,medical
1070,physical,shoving,1,medical
1071,physical,appearance,2,medical
1072,physical,mistreatment,2,medical
1073,physical,disability,5,medical
1074,physical,health,3,medical
1075,physical,injuries,1,medical
1076,physical,psychological,2,medical
1077,physical,andor,1,medical
1078,physical,disabilities,1,medical
1079,physical,cognitive,1,medical
1080,examination,findings,2,medical
1081,examination,foundation,1,medical
1082,examination,detect,1,medical
1083,examination,revealed,1,medical
1084,examination,formal,1,medical
1085,examination,refinement,1,medical
1086,examination,691,1,medical
1087,examination,combined,1,medical
1088,examination,understanding,1,medical
1089,findings,specific,1,medical
1090,findings,older,1,medical
1091,findings,armed,1,medical
1092,findings,analysis,1,medical
1093,findings,point,1,medical
1094,findings,develop,1,medical
1095,findings,detail,1,medical
1096,findings,questions,1,medical
1097,findings,authors,1,medical
1098,findings,pine,1,medical
1099,findings,worthy,1,medical
1100,findings,financial,1,medical
1101,findings,collaboration,1,medical
1102,findings,support,5,medical
1103,findings,indicate,2,medical
1104,findings,opening,1,medical
1105,findings,fatal,1,medical
1106,findings,document,1,medical
1107,findings,confirmed,1,medical
1108,findings,suggestive,1,medical
1109,findings,injured,2,medical
1110,findings,study,1,medical
1111,findings,evidencebased,1,medical
1112,findings,insights,1,medical
1113,findings,inform,1,medical
1114,findings,mixedmethods,1,medical
1115,findings,stimulate,1,medical
1116,findings,suggest,1,medical
1117,findings,total,1,medical
1118,findings,highlighted,1,medical
1119,findings,nonaccidental,1,medical
1120,findings,851,1,medical
1121,findings,pressure,1,medical
1122,findings,neglect,1,medical
1123,specific,foundation,1,medical
1124,specific,influence,1,medical
1125,specific,education,1,medical
1126,specific,keywords,1,medical
1127,specific,forms,1,medical
1128,specific,abuse,1,medical
1129,specific,areas,1,medical
1130,specific,capturing,1,medical
1131,specific,markers,1,medical
1132,specific,training,1,medical
1133,foundation,knowledge,1,medical
1134,foundation,detecting,1,medical
1135,knowledge,important,1,medical
1136,knowledge,red,1,medical
1137,knowledge,skills,4,medical
1138,knowledge,attitude,5,medical
1139,knowledge,attitudes,3,medical
1140,knowledge,favoring,1,medical
1141,knowledge,perceptions,1,medical
1142,knowledge,identification,1,medical
1143,knowledge,ean,1,medical
1144,knowledge,elder,6,medical
1145,knowledge,experience,1,medical
1146,knowledge,gap,1,medical
1147,knowledge,conducted,1,medical
1148,knowledge,appropriately,1,medical
1149,knowledge,imaging,1,medical
1150,knowledge,physical,1,medical
1151,knowledge,implementation,1,medical
1152,knowledge,awareness,1,medical
1153,knowledge,undergraduate,1,medical
1154,knowledge,development,1,medical
1155,knowledge,state,1,medical
1156,knowledge,care,1,medical
1157,knowledge,baseline,1,medical
1158,knowledge,perceived,1,medical
1159,knowledge,limited,1,medical
1160,knowledge,levels,1,medical
1161,knowledge,level,1,medical
1162,knowledge,concerns,1,medical
1163,knowledge,phenomenon,1,medical
1164,important,evaluating,1,medical
1165,important,health,3,medical
1166,important,study,1,medical
1167,important,opportunity,1,medical
1168,important,public,1,medical
1169,important,measure,1,medical
1170,important,human,1,medical
1171,important,role,4,medical
1172,important,preliminary,1,medical
1173,important,new,1,medical
1174,important,medical,1,medical
1175,important,seldom,1,medical
1176,important,similarities,1,medical
1177,important,factors,1,medical
1178,important,social,2,medical
1179,important,include,1,medical
1180,important,differentiating,1,medical
1181,important,data,1,medical
1182,important,issues,1,medical
1183,important,issue,1,medical
1184,important,step,1,medical
1185,evaluating,potential,1,medical
1186,evaluating,vulnerable,1,medical
1187,evaluating,effectiveness,1,medical
1188,evaluating,capacity,1,medical
1189,evaluating,impact,1,medical
1190,evaluating,ethics,1,medical
1191,older,adult,7,medical
1192,older,adults,79,medical
1193,older,people,21,medical
1194,older,persons,7,medical
1195,older,person,8,medical
1196,older,respondents,1,medical
1197,older,individuals,1,medical
1198,older,populations,1,medical
1199,older,live,1,medical
1200,older,60,1,medical
1201,older,october,1,medical
1202,older,female,1,medical
1203,older,parents,1,medical
1204,older,abuse,1,medical
1205,older,higher,1,medical
1206,older,victim,1,medical
1207,older,encountered,1,medical
1208,older,experiencing,1,medical
1209,older,personelder,1,medical
1210,older,patients,6,medical
1211,older,65,2,medical
1212,older,globally,1,medical
1213,older,759,1,medical
1214,older,women,3,medical
1215,older,population,1,medical
1216,older,adultswe,1,medical
1217,older,patient,1,medical
1218,older,primary,1,medical
1219,older,age,1,medical
1220,adult,standard,1,medical
1221,adult,mistreatment,3,medical
1222,adult,population,1,medical
1223,adult,abuse,2,medical
1224,adult,2,1,medical
1225,adult,children,1,medical
1226,adult,protective,20,medical
1227,adult,protection,1,medical
1228,adult,attendees,1,medical
1229,adult,ed,1,medical
1230,standard,physical,1,medical
1231,standard,study,2,medical
1232,standard,confirming,1,medical
1233,standard,definitions,1,medical
1234,standard,abuse,1,medical
1235,standard,care,1,medical
1236,standard,geriatric,1,medical
1237,standard,assess,1,medical
1238,standard,error,1,medical
1239,standard,procedures,1,medical
1240,detecting,types,1,medical
1241,detecting,ean,1,medical
1242,detecting,elder,4,medical
1243,detecting,suspecting,1,medical
1244,detecting,potential,1,medical
1245,detecting,managing,2,medical
1246,detecting,mitigating,1,medical
1247,types,abuse,11,medical
1248,types,elder,7,medical
1249,types,188,1,medical
1250,types,facility,1,medical
1251,types,gender,1,medical
1252,types,indicate,1,medical
1253,types,charges,1,medical
1254,types,3,1,medical
1255,types,diagnosis,1,medical
1256,types,ethical,1,medical
1257,types,violence,1,medical
1258,types,risk,1,medical
1259,types,family,1,medical
1260,types,subjects,1,medical
1261,types,diagnosed,1,medical
1262,traumatic,injuries,1,medical
1263,traumatic,psychological,1,medical
1264,injuries,including,1,medical
1265,injuries,recognized,1,medical
1266,injuries,signs,1,medical
1267,injuries,posttraumatic,1,medical
1268,injuries,obvious,1,medical
1269,injuries,drug,1,medical
1270,injuries,suspected,1,medical
1271,injuries,usually,1,medical
1272,injuries,minor,1,medical
1273,injuries,potential,1,medical
1274,injuries,injuries,1,medical
1275,injuries,acts,1,medical
1276,including,patterns,1,medical
1277,including,functional,1,medical
1278,including,patient,1,medical
1279,including,change,1,medical
1280,including,psychological,1,medical
1281,including,allowing,1,medical
1282,including,women,1,medical
1283,including,physical,1,medical
1284,including,neglect,1,medical
1285,including,victim,1,medical
1286,including,role,1,medical
1287,including,expectation,1,medical
1288,including,elder,1,medical
1289,including,brief,1,medical
1290,including,design,1,medical
1291,including,6304,1,medical
1292,including,research,1,medical
1293,including,concerns,1,medical
1294,including,abuse,1,medical
1295,including,nonmedical,1,medical
1296,including,management,1,medical
1297,including,burden,1,medical
1298,including,characterizing,1,medical
1299,including,lack,1,medical
1300,including,issues,1,medical
1301,including,thorough,1,medical
1302,including,demographic,1,medical
1303,including,dsm5,1,medical
1304,patterns,injury,1,medical
1305,patterns,implications,1,medical
1306,patterns,emergency,1,medical
1307,patterns,health,1,medical
1308,patterns,healthcare,2,medical
1309,patterns,increased,1,medical
1310,patterns,suggestive,1,medical
1311,patterns,associated,1,medical
1312,patterns,types,1,medical
1313,injury,important,1,medical
1314,injury,committee,1,medical
1315,injury,reporting,1,medical
1316,injury,patterns,1,medical
1317,injury,mechanism,1,medical
1318,injury,documentation,1,medical
1319,inclusion,elder,1,medical
1320,inclusion,treatment,1,medical
1321,inclusion,identified,1,medical
1322,differential,diagnosis,1,medical
1323,diagnosis,patient,1,medical
1324,diagnosis,case,1,medical
1325,diagnosis,manage,1,medical
1326,diagnosis,medicare,1,medical
1327,diagnosis,transition,1,medical
1328,diagnosis,rate,1,medical
1329,diagnosis,differed,1,medical
1330,diagnosis,perpetrator,1,medical
1331,diagnosis,physical,2,medical
1332,diagnosis,prevention,1,medical
1333,diagnosis,ethically,1,medical
1334,diagnosis,management,1,medical
1335,diagnosis,elder,5,medical
1336,diagnosis,devising,1,medical
1337,diagnosis,reporting,1,medical
1338,diagnosis,offering,1,medical
1339,diagnosis,ruraldwelling,1,medical
1340,diagnosis,codes,1,medical
1341,diagnosis,period,1,medical
1342,diagnosis,women,1,medical
1343,diagnosis,fracture,1,medical
1344,patient,care,1,medical
1345,patient,groups,2,medical
1346,patient,characteristics,1,medical
1347,patient,coronavirus,1,medical
1348,patient,left,1,medical
1349,patient,safety,2,medical
1350,patient,case,1,medical
1351,patient,feedback,1,medical
1352,patient,information,1,medical
1353,patient,neglect,1,medical
1354,patient,outcomes,2,medical
1355,patient,populations,1,medical
1356,patient,caregiverassociated,1,medical
1357,patient,institution,1,medical
1358,essential,possess,1,medical
1359,essential,pharmacists,1,medical
1360,essential,healthcare,1,medical
1361,essential,entomology,1,medical
1362,possess,skills,1,medical
1363,skills,needed,1,medical
1364,skills,issue,1,medical
1365,skills,intervene,1,medical
1366,skills,phsps,1,medical
1367,skills,confidence,1,medical
1368,skills,primary,1,medical
1369,needed,piece,1,medical
1370,needed,identify,3,medical
1371,needed,examine,1,medical
1372,needed,population,1,medical
1373,needed,determine,1,medical
1374,needed,quantify,1,medical
1375,needed,health,1,medical
1376,needed,advice,1,medical
1377,needed,forensic,1,medical
1378,needed,investigate,1,medical
1379,needed,treat,1,medical
1380,needed,essay,1,medical
1381,needed,prevent,1,medical
1382,piece,history,1,medical
1383,history,including,1,medical
1384,history,people,1,medical
1385,history,headtotoe,1,medical
1386,history,abuse,1,medical
1387,history,physical,1,medical
1388,history,easi,1,medical
1389,history,casefinding,1,medical
1390,history,led,1,medical
1391,functional,capabilities,1,medical
1392,functional,impairment,1,medical
1393,functional,dependence,1,medical
1394,functional,psychosocial,1,medical
1395,functional,status,1,medical
1396,functional,disability,1,medical
1397,capabilities,physical,1,medical
1398,armed,skill,1,medical
1399,skill,set,1,medical
1400,set,health,1,medical
1401,set,p05,1,medical
1402,set,search,1,medical
1403,set,potential,1,medical
1404,set,avoid,1,medical
1405,develop,confidence,1,medical
1406,develop,evaluation,1,medical
1407,develop,clinical,1,medical
1408,develop,action,1,medical
1409,develop,implement,1,medical
1410,develop,edbased,1,medical
1411,develop,comprehensive,1,medical
1412,develop,tool,1,medical
1413,develop,survey,1,medical
1414,develop,validate,1,medical
1415,develop,prevention,1,medical
1416,confidence,needed,1,medical
1417,confidence,interval,7,medical
1418,confidence,intervene,5,medical
1419,confidence,experience,1,medical
1420,confidence,productive,1,medical
1421,confidence,intervals,1,medical
1422,confidence,knowledge,1,medical
1423,intervene,cases,2,medical
1424,intervene,elder,2,medical
1425,intervene,ean,5,medical
1426,intervene,participants,1,medical
1427,intervene,suspected,1,medical
1428,intervene,prevent,1,medical
1429,intervene,encountered,1,medical
1430,cases,elder,9,medical
1431,cases,included,1,medical
1432,cases,subjects,1,medical
1433,cases,highlight,1,medical
1434,cases,death,1,medical
1435,cases,remain,1,medical
1436,cases,reflected,1,medical
1437,cases,categorised,2,medical
1438,cases,risk,1,medical
1439,cases,associated,1,medical
1440,cases,targeted,1,medical
1441,cases,systematic,1,medical
1442,cases,performed,1,medical
1443,cases,substantiated,1,medical
1444,cases,describe,1,medical
1445,cases,2003,1,medical
1446,cases,family,1,medical
1447,cases,coordinate,1,medical
1448,cases,potential,1,medical
1449,cases,typically,1,medical
1450,cases,prosecutorial,1,medical
1451,cases,crimes,1,medical
1452,cases,types,1,medical
1453,cases,prosecution,1,medical
1454,cases,consideration,1,medical
1455,cases,complex,1,medical
1456,cases,fe,2,medical
1457,cases,completed,1,medical
1458,cases,examining,1,medical
1459,cases,overall,1,medical
1460,cases,2019,1,medical
1461,cases,consensus,1,medical
1462,cases,residents,1,medical
1463,cases,main,1,medical
1464,cases,reviewed,1,medical
1465,cases,yielded,1,medical
1466,cases,oaa,1,medical
1467,cases,retrospective,1,medical
