word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
,,performed randomeffects,0,,
,,potential high risk,0,,
,,plot 13,0,,
,,potential high,0,,
,,participants eligible prevalence,0,,
,,participants eligible,0,,
,,physical abuse estimated,0,,
,,plot,0,,
,,prevalence estimate,0,,
,,plot 13 crosssectional,0,,
,,potential publication bias,0,,
,,prevalence physical abuse,0,,
,,prevalent rural areas,0,,
,,prevalent rural,0,,
,,potential reasons heterogeneity,0,,
,,potential reasons,0,,
,,pooled prevalence estimate,0,,
,,perception cctvs found,0,,
,,opposing opinion states,0,,
,,opposing opinion,0,,
,,opposing,0,,
,,perception care,0,,
,,perception care workers,0,,
,,perception cctvs abusive,0,,
,,pasw statistics 180,0,,
,,perception cctvs burn,0,,
,,presented addition study,0,,
,,violation privacy,0,,
,,presented addition,0,,
,,violation privacy study,0,,
,,opinion states lead,0,,
,,opinion states,0,,
,,opinion,0,,
,,pasw statistics,0,,
,,pasw,0,,
,,predictive potential,0,,
,,older persons welfare,0,,
,,predictive potential elder,0,,
,,persons need implement,0,,
,,predicted welfare status,0,,
,,predicted welfare,0,,
,,predict welfare status,0,,
,,predict welfare,0,,
,,officials relating,0,,
,,officials community,0,,
,,persons area,0,,
,,older persons need,0,,
,,officials relating older,0,,
,,persons need,0,,
,,persons handling older,0,,
,,persons selected districts,0,,
,,persons welfare,0,,
,,persons welfare status,0,,
,,persons handling,0,,
,,persons district officials,0,,
,,persons district,0,,
,,persons area making,0,,
,,persons selected,0,,
,,welfare status older,0,,
,,welfare status negatively,0,,
,,welfare status family,0,,
,,welfare status case,0,,
,,older persons area,0,,
,,older persons selected,0,,
,,officials community development,0,,
,,policies promote welfare,0,,
,,policies promote,0,,
,,obtained 201,0,,
,,practices promote physical,0,,
,,practices promote,0,,
,,obtained 201 usable,0,,
,,obtained,0,,
,,paper aims examine,0,,
,,officers persons handling,0,,
,,paper aims,0,,
,,officers persons,0,,
,,perception need systematic,0,,
,,older people growing,0,,
,,perspective direct implications,0,,
,,practice research training,0,,
,,people frequently,0,,
,,perception need,0,,
,,older people frequently,0,,
,,perspective direct,0,,
,,perspective nursing professionals,0,,
,,perspective nursing,0,,
,,persons health,0,,
,,older people health,0,,
,,people health facilities,0,,
,,older people litter,0,,
,,people health,0,,
,,older people notably,0,,
,,older people observed,0,,
,,older people represent,0,,
,,persons health facilities,0,,
,,people litter,0,,
,,policy practice research,0,,
,,person anger 411,0,,
,,people represent salient,0,,
,,people represent,0,,
,,people observed 138,0,,
,,people observed,0,,
,,people notably providers,0,,
,,person 345,0,,
,,person 345 prevalent,0,,
,,person 574,0,,
,,person 574 shouting,0,,
,,person anger,0,,
,,vulnerable group study,0,,
,,p05 twotailed abuseneglect,0,,
,,vulnerable group,0,,
,,participation voluntary anonymous,0,,
,,participation voluntary,0,,
,,people notably,0,,
,,people litter priority,0,,
,,prevalence mistreatment older,0,,
,,p05,0,,
,,prevalence mistreatment,0,,
,,p05 twotailed,0,,
,,older person 345,0,,
,,voluntary anonymous questionnaire,0,,
,,people frequently observed,0,,
,,older person 574,0,,
,,older persons health,0,,
,,people growing,0,,
,,perceptions neglect,0,,
,,perceptions neglect abuse,0,,
,,observing forms abuse,0,,
,,older person anger,0,,
,,people growing public,0,,
,,paper determine,0,,
,,paper determine nurses,0,,
,,male nursing professionals,0,,
,,male nursing,0,,
,,voluntary anonymous,0,,
,,positive attitude,0,,
,,visvis clients,0,,
,,position visvis clients,0,,
,,visvis,0,,
,,personally,0,,
,,positive attitude elder,0,,
,,position visvis,0,,
,,perpetrators elder abuse,0,,
,,practice discussed,0,,
,,older adults israel,0,,
,,personal professional,0,,
,,personal professional maturation,0,,
,,participants 17,0,,
,,participants 17 experienced,0,,
,,personally professionally sides,0,,
,,victims perpetrators elder,0,,
,,personally professionally,0,,
,,perpetrators elder,0,,
,,visvis clients social,0,,
,,vocabularya,0,,
,,vocabularya personal,0,,
,,vocabularya personal professional,0,,
,,participating meaningful,0,,
,,participation selfcare decrease,0,,
,,occurring related,0,,
,,presence absence,0,,
,,participating meaningful activity,0,,
,,participation selfcare,0,,
,,occurs twice,0,,
,,occurs twice day,0,,
,,presence absence contextual,0,,
,,occurring related daylevel,0,,
,,paper limitations sample,0,,
,,particular research,0,,
,,prevent institutional,0,,
,,prevent institutional elder,0,,
,,paper enabled discussion,0,,
,,practises reciprocal abuse,0,,
,,paper explore,0,,
,,organisation,0,,
,,organisation uncertainties,0,,
,,portugal results based,0,,
,,preceding 12months 487,0,,
,,preceding 12months,0,,
,,preceding,0,,
,,paper explore different,0,,
,,overall 520 care,0,,
,,potential implications concerning,0,,
,,paper limitations,0,,
,,overall 520,0,,
,,practises reciprocal,0,,
,,portuguese,0,,
,,particular research shown,0,,
,,portugal results,0,,
,,practises,0,,
,,organisations staff,0,,
,,policy environment,0,,
,,organisational system including,0,,
,,perspective care,0,,
,,perspective care workers,0,,
,,prevail factors enhancing,0,,
,,organisational system,0,,
,,prevail factors,0,,
,,prevail,0,,
,,organisations paper,0,,
,,potential limitation general,0,,
,,policy environment difficult,0,,
,,practices 140,0,,
,,practices 140 physical,0,,
,,paper based selfadministered,0,,
,,practices remain,0,,
,,practices remain understudied,0,,
,,view perspective,0,,
,,view perspective care,0,,
,,portuguese care homes,0,,
,,overall 547,0,,
,,portuguese care,0,,
,,potential limitation,0,,
,,organisation uncertainties organisations,0,,
,,potential implications prevent,0,,
,,organisations staff residents,0,,
,,paper based,0,,
,,organisational,0,,
,,organisations paper based,0,,
,,paper enabled,0,,
,,practice preceding,0,,
,,policymakers researchers,0,,
,,overall 547 care,0,,
,,physical 33 financial,0,,
,,physical 33,0,,
,,practice preceding 12months,0,,
,,p001 results highlight,0,,
,,package,0,,
,,package perception,0,,
,,package perception elder,0,,
,,older adults convenience,0,,
,,older adults crosssectional,0,,
,,p001 results,0,,
,,positively associated age,0,,
,,positively associated perceived,0,,
,,older person perpetrator,0,,
,,older persons higher,0,,
,,prevalence potential elder,0,,
,,prevalence potential,0,,
,,prevalence correlates abuse,0,,
,,present study aims,0,,
,,practitioners identifying older,0,,
,,practitioners identifying,0,,
,,perpetrator relationship,0,,
,,perpetrator relationship environment,0,,
,,positively associated socially,0,,
,,positively associated activities,0,,
,,poor hygiene positively,0,,
,,poor hygiene neglectedabusedmistreated,0,,
,,poor health physically,0,,
,,poor health conflicting,0,,
,,person perpetrator,0,,
,,person perpetrator relationship,0,,
,,physically restrained unusually,0,,
,,physically restrained positively,0,,
,,physically restrained 003,0,,
,,physically abusive behavior,0,,
,,physically abusive,0,,
,,persons higher risk,0,,
,,persons higher,0,,
,,persons aged 60years,0,,
,,older persons aged,0,,
,,persons aged,0,,
,,older adults present,0,,
,,older adults findings,0,,
,,older peoples experience,0,,
,,phenomenon scoping review,0,,
,,people encountered elder,0,,
,,peoples experiences phenomenon,0,,
,,vulnerable abuse evident,0,,
,,phenomenon arksey,0,,
,,phenomenon arksey omalleys,0,,
,,people living,0,,
,,phenomenon scoping,0,,
,,organizational neglect,0,,
,,peoples experiences elder,0,,
,,physical financial neglect,0,,
,,organizational neglect apparent,0,,
,,particularly residential,0,,
,,peoples experience abuse,0,,
,,wellbeing safety older,0,,
,,particularly residential care,0,,
,,people living residential,0,,
,,people encountered,0,,
,,vulnerable abuse,0,,
,,peoples experience,0,,
,,omalleys scoping review,0,,
,,prevent address elder,0,,
,,prevent address,0,,
,,older people living,0,,
,,omalleys,0,,
,,omalleys scoping,0,,
,,older people encountered,0,,
,,precedents enforcement,0,,
,,prevent elderly abuse,0,,
,,prevent elderly,0,,
,,maltreatment second verdicts,0,,
,,order help establish,0,,
,,maltreatment second,0,,
,,precedents enforcement act,0,,
,,precluding wrongfulness injury,0,,
,,violence elderly abuse,0,,
,,precluding,0,,
,,order help,0,,
,,order prevent elderly,0,,
,,precluding wrongfulness,0,,
,,maltreatment eg application,0,,
,,whitecollar,0,,
,,potentially implications,0,,
,,maltreatment police,0,,
,,older adult victims,0,,
,,older adults residence,0,,
,,whitecollar crime versus,0,,
,,violence theories,0,,
,,maltreatment police reports,0,,
,,potentially implications environmental,0,,
,,whitecollar crime,0,,
,,perpetrators described,0,,
,,maltreatment knowntrusted national,0,,
,,older adult wellbeing,0,,
,,older adult abuse,0,,
,,older adults depended,0,,
,,warrants measurement,0,,
,,police reports coded,0,,
,,police reports involving,0,,
,,maltreatment exploitation older,0,,
,,wellbeing consequences maltreatment,0,,
,,practice attention,0,,
,,wellbeing consequences,0,,
,,maltreatment eg,0,,
,,warrants,0,,
,,warrants measurement practice,0,,
,,older adult nearly,0,,
,,maltreatment knowntrusted,0,,
,,perpetrators described exploitation,0,,
,,practice attention findings,0,,
,,maltreatment exploitation,0,,
,,personcentered approach,0,,
,,personal reaching,0,,
,,wellfunctioning health care,0,,
,,personal reaching level,0,,
,,wellfunctioning health,0,,
,,person acknowledgment connection,0,,
,,person acknowledgment,0,,
,,people dementia,0,,
,,occurred finnishspeaking context,0,,
,,persons dementia,0,,
,,older immigrants countries,0,,
,,present showing respect,0,,
,,present showing,0,,
,,persons dementia symptoms,0,,
,,present knowledge conduct,0,,
,,present knowledge,0,,
,,occurred finnishspeaking,0,,
,,older immigrants,0,,
,,personcentered approach communication,0,,
,,people dementia symptoms,0,,
,,wellfunctioning,0,,
,,visiting facilities external,0,,
,,visiting facilities,0,,
,,visiting,0,,
,,older person identified,0,,
,,person identified individual,0,,
,,person identified,0,,
,,manage dementia elderly,0,,
,,potential abuse older,0,,
,,openness longterm care,0,,
,,openness longterm,0,,
,,ombudsman adult guardianship,0,,
,,ombudsman adult,0,,
,,manage dementia,0,,
,,policy study reviewed,0,,
,,policy study,0,,
,,policy considerations policies,0,,
,,policy considerations,0,,
,,policies ombudsman adult,0,,
,,policies ombudsman,0,,
,,wards flanders participated,0,,
,,older sv,0,,
,,patients challenging assess,0,,
,,occurred lifetime experienced,0,,
,,order provide tailored,0,,
,,order provide,0,,
,,old age extent,0,,
,,wards,0,,
,,wards flanders,0,,
,,patients healthcare workers,0,,
,,patients unknown insufficient,0,,
,,patients healthcare,0,,
,,occurred lifetime,0,,
,,patients old,0,,
,,patients old age,0,,
,,victims professionals,0,,
,,patients remains largely,0,,
,,older sv victims,0,,
,,patients remains,0,,
,,patient population,0,,
,,patients challenging,0,,
,,patients 65 42,0,,
,,penetration,0,,
,,participated facetoface,0,,
,,population flanders,0,,
,,population flanders sexual,0,,
,,penetration attempted rape,0,,
,,population july,0,,
,,population july 2019,0,,
,,participation rate,0,,
,,participation rate 58,0,,
,,patients unknown,0,,
,,participated facetoface structured,0,,
,,physical contact penetration,0,,
,,victims reveal sv,0,,
,,victims reveal,0,,
,,violence sv,0,,
,,violence sv linked,0,,
,,victims professionals urgently,0,,
,,past 12months correlates,0,,
,,past 12months half,0,,
,,penetration attempted,0,,
,,patient population flanders,0,,
,,personnel,0,,
,,personnel registration systematic,0,,
,,period 29 prospective,0,,
,,personnel registration,0,,
,,period 29,0,,
,,patients future residents,0,,
,,opinions experiences ethical,0,,
,,practice cases,0,,
,,participate meetings,0,,
,,participate meetings relatives,0,,
,,practice cases residents,0,,
,,participated majority,0,,
,,participated majority case,0,,
,,practice ninetyone,0,,
,,practice ninetyone cent,0,,
,,opinions experiences systematic,0,,
,,participation encouraged,0,,
,,participation encouraged possible,0,,
,,participation residents,0,,
,,occur discussed,0,,
,,participation residents relatives,0,,
,,occur discussed nursing,0,,
,,patients future,0,,
,,present study investigate,0,,
,,participate,0,,
,,outcomes stakeholders improve,0,,
,,outcomes stakeholders,0,,
,,positive relationship job,0,,
,,poor qoc exacerbated,0,,
,,phenomena require,0,,
,,phenomena require urgent,0,,
,,poor qoc low,0,,
,,wellbeing nurses,0,,
,,older people stimulate,0,,
,,participation decisions health,0,,
,,participation decisions,0,,
,,optimise,0,,
,,optimise participation,0,,
,,optimise participation decisions,0,,
,,overriding attempts,0,,
,,wellbeing nurses carers,0,,
,,overriding,0,,
,,withholding delaying responding,0,,
,,people care dependent,0,,
,,withholding delaying,0,,
,,people stimulate debate,0,,
,,people stimulate,0,,
,,withholding,0,,
,,person incontinence overriding,0,,
,,overriding attempts resist,0,,
,,practices include,0,,
,,physical emotional exhaustion,0,,
,,persons access toileting,0,,
,,predict incontinence,0,,
,,predict incontinence resentment,0,,
,,persons access,0,,
,,possible associations incontinence,0,,
,,possible associations,0,,
,,person incontinence,0,,
,,potential risk elder,0,,
,,physical contact urinefaeces,0,,
,,practices include chastising,0,,
,,physical psychological trauma,0,,
,,manage incontinence,0,,
,,manage incontinence restricting,0,,
,,wide range specificity,0,,
,,overall subscales,0,,
,,planning evaluating preventative,0,,
,,overall subscales high,0,,
,,planning evaluating,0,,
,,planning,0,,
,,plans support,0,,
,,plans support caregiving,0,,
,,platform trainees,0,,
,,wide range,0,,
,,platform trainees able,0,,
,,paper present data,0,,
,,participant,0,,
,,virtualreality platform trainees,0,,
,,virtualreality platform,0,,
,,participant assessed scenarios,0,,
,,participants assessment,0,,
,,participants assessment scores,0,,
,,virtualreality,0,,
,,participant assessed,0,,
,,participated training program,0,,
,,waiver,0,,
,,working home care,0,,
,,working home,0,,
,,older adult caregiver,0,,
,,waiver sites participated,0,,
,,waiver sites,0,,
,,participated training,0,,
,,present data sensitivity,0,,
,,present data,0,,
,,practitioners working home,0,,
,,practitioners working,0,,
,,prevalence identify factors,0,,
,,population exploratory research,0,,
,,maltreatment chinese,0,,
,,older adults detect,0,,
,,maltreatment chinese americans,0,,
,,maltreatment em,0,,
,,maltreatment em literature,0,,
,,maltreatment emotional,0,,
,,maltreatment emotional outcomes,0,,
,,population exploratory,0,,
,,population focusing phoenix,0,,
,,population focusing,0,,
,,outcomes threaten wellbeing,0,,
,,prevalence rate em,0,,
,,prevent occurrence recurrence,0,,
,,outcomes threaten,0,,
,,occurrence recurrence em,0,,
,,prevalent forms em,0,,
,,prevalent forms,0,,
,,prevalence identify,0,,
,,prevent occurrence,0,,
,,maltreatment 10 effect,0,,
,,phase ii revised,0,,
,,maltreatment 10 financial,0,,
,,particularly understanding em,0,,
,,particularly understanding,0,,
,,phase focus groups,0,,
,,phoenix,0,,
,,phase ii,0,,
,,occurrence recurrence,0,,
,,piety,0,,
,,piety acculturation,0,,
,,wellbeing chinese,0,,
,,wellbeing chinese elders,0,,
,,piety acculturation stress,0,,
,,phoenix metropolitan area,0,,
,,phoenix metropolitan,0,,
,,phase focus,0,,
,,older individuals,0,,
,,volition 247,0,,
,,volition 247 reported,0,,
,,weak care residence,0,,
,,older individuals relocating,0,,
,,weak care,0,,
,,predictors abuse,0,,
,,predictors abuse majority,0,,
,,old age home,0,,
,,older people chose,0,,
,,people chose,0,,
,,people chose old,0,,
,,weak,0,,
,,volition,0,,
,,older adults aged,0,,
,,older adults currently,0,,
,,p005 4430,0,,
,,p005 4430 ci,0,,
,,older adults transferred,0,,
,,older adults moving,0,,
,,physically weak,0,,
,,physically weak care,0,,
,,ownership difficulties performing,0,,
,,perpetrators neglect,0,,
,,older living perpetrator,0,,
,,perpetrators lived,0,,
,,physical abuse types,0,,
,,physical psychological abuse,0,,
,,perpetrators lived client,0,,
,,married potential,0,,
,,married mental,0,,
,,married mental disorderssymptoms,0,,
,,perpetrator characteristics vary,0,,
,,married potential alcohol,0,,
,,policy practice implications,0,,
,,perpetrators tended live,0,,
,,physical abuse compared,0,,
,,perpetrators tended,0,,
,,older living,0,,
,,ownership difficulties,0,,
,,ownership adl dependence,0,,
,,ownership adl,0,,
,,perpetrators neglect distinct,0,,
,,perpetrator healthy potential,0,,
,,perpetrator healthy,0,,
,,perpetrators financial,0,,
,,perpetrators financial exploitation,0,,
,,practice implications,0,,
,,victims neglect characteristics,0,,
,,victims neglect,0,,
,,practice implications discussed,0,,
,,performing activities,0,,
,,performing activities daily,0,,
,,performing daily,0,,
,,working years participating,0,,
,,working years,0,,
,,participating kinds,0,,
,,pay attention issues,0,,
,,present plans preventing,0,,
,,plans preventing abusing,0,,
,,plans preventing elder,0,,
,,offered programs,0,,
,,occur systematic,0,,
,,offered programs elder,0,,
,,occur systematic environment,0,,
,,offered staffs,0,,
,,positions,0,,
,,positions shifts,0,,
,,positions shifts day,0,,
,,offered staffs institutions,0,,
,,practical realistic,0,,
,,practical realistic prevention,0,,
,,organizational environment variable,0,,
,,organizational environment,0,,
,,patients shifts,0,,
,,patients shifts day,0,,
,,participating kinds prevention,0,,
,,pay,0,,
,,pay attention,0,,
,,present plans,0,,
,,performing daily activities,0,,
,,marque,0,,
,,predict lower,0,,
,,predict lower quality,0,,
,,predictors quality,0,,
,,predictors quality life,0,,
,,marque english,0,,
,,marque english national,0,,
